[00:28.730 --> 01:01.780]  Hey Dr. Anubis, how are you?
[01:41:57.080 --> 01:42:18.080]  It was just a personal preference. But we're going to move forward with a different program in general, and it's definitely going to have IPM involved. I just wanted to do as much as I could over the last three years and just kind of the painstaking effort of seeing what dies and what lives and breed with that.
[01:42:19.080 --> 01:42:37.080]  And now that I've been able to do that and see that I can re-veg stuff from outside, I've kind of gotten it out of my system and I'm going to do it as if it was when I work in a commercial facility and just make sure everything's clean and, and quick and time is money kind of attitude.
[01:42:40.080 --> 01:42:44.080]  It's also about the journey, brother. So I do appreciate that. I didn't mean to like chew on it.
[01:42:45.080 --> 01:42:47.080]  But Evie, did you want to say something there? And then we'll close out the...
[01:42:49.080 --> 01:43:06.080]  I just wanted to say that there's a lot of different things that when you do dip, make sure that you're generally when you do your dips, you don't use full strength. So I'd be curious, you know, when you do get to that point, you can't, cephalolex is another one of those products you can use. I don't remember the exact formula off the top of my head.
[01:43:07.080 --> 01:43:18.080]  I believe it's like a quarter strength for when you're dipping clones, specifically for spider mites. But sometimes there's something you can use that will work for both aphids and if you have multiple pest crushers.
[01:43:19.080 --> 01:43:27.080]  But dipping, if you have to, I mean, obviously, clean mothers, taking cuts from clean mothers is best practice, but that's not always the way it works.
[01:43:28.080 --> 01:43:46.080]  So just dipping clones is a common practice. They don't always love it, but it is beneficial just to make sure that your propagation comes off clean and that you're actually saving what you want and not keeping the problem going. So it's a good tactic, but just be cautious when you do dip.
[01:43:47.080 --> 01:44:06.080]  Yeah, worst case scenario, we just start from seeds again. It's not a big deal. I think I've gotten it out of my system and when I hand it over to somebody else, if he just wants to cut everything down and then we'll start from fresh, it's quite all right with me. It was a fun journey. It was a good three years, a solid three years. So I don't mind starting from seed again.
[01:44:07.080 --> 01:44:26.080]  It's almost exciting to start a new project like that. And with that, we look forward to hearing about them on the regular, because I want updates on the regular. I love having you come up on stage and ask questions. You always bring a good zinger here, here or there, and I appreciate it. So don't stop doing that and keep it coming.
[01:44:27.080 --> 01:44:45.080]  I'm just going to say thank you to all the people out in Future Canada's project that came along for the show today, everybody else in the audience, all the panel members, all the panel, Cheddar, Bob, Anna had to go a little bit early. They were doing something. Evian, Matt, Johnny, we had Jason in here earlier. Who else? I'm missing one more, aren't I?
[01:44:46.080 --> 01:44:53.080]  Man, I thought it was Thursday. I came on Clubhouse, they were going to Jason's room and then I was like, oh my God, wait, it's Wednesday.
[01:44:54.080 --> 01:45:16.080]  Go check that out. Jason does an awesome show on Thursday nights. It'll be tomorrow at 7 o'clock. So thanks again, all the viewers. And be back next week to join us for another episode of Ask the Cannabis Nerds, Cancer Order Call to 101, where we diagnose your plants or talk about something challenging. Thank you all. I appreciate you and have a wonderful day.
[01:45:16.080 --> 01:45:23.080]  I'm going to leave the room open on the Clubhouse side, so you make sure to follow everybody that is here so that you make friends. Friends are good.
[01:45:25.080 --> 01:45:26.080]  Have a good night, everyone.
[01:45:27.080 --> 01:47:42.900]  What do you mean? How long do you guys let me go? How long? Every time I go so long and you just let me talk. You can't hear anything. I'm just talking away. But anyways, I'm going to give you a quick run through because I just said everything so smoothly and so nicely. Now I got to say it again.
[01:47:43.900 --> 01:47:47.900]  So we'll run through. We have Happening Very, Very Shortly.
[01:47:48.900 --> 01:47:50.900]  Christ sakes.
[01:47:53.900 --> 01:48:12.900]  We have Happening Shortly at 7 o'clock. We have Seed Collectors Volume 4. I don't know if it's Volume 4. Seed Collectors Happening at 7 with Chad. We then have tomorrow morning at 10 a.m. We have Brian and Layton showing up for an amazing conversation as it happens every Thursday in the morning.
[01:48:12.900 --> 01:48:26.900]  Then at 1 p.m. we have an awesome time where we're going to get some of, we have one of Bob Snodgrass' disciples and a couple other glass artists and we're going to be a new episode which we'll call Gathering Glass on Channel 2.
[01:48:27.900 --> 01:48:37.900]  It'll be a lot of fun. So don't miss out on that. There'll be fire involved. So if you want to come, maybe, there might be fire. I'm not going to make any promises, but I'm pretty sure there's fire involved in this show.
[01:48:37.900 --> 01:48:45.900]  So if you want to see some stuff on fire possibly and have a lot of fun with some amazing people, come over at 1 o'clock tomorrow on FPC 02.
[01:48:46.900 --> 01:49:05.900]  And then later on that evening we have Joda Herb. Joda Herb has this awesome show where he's going to be chatting with the organic, ah shit, Christ sakes, where he will be talking with, to talk with the organic cultivators about the Supernatural Conference, which will be very exciting.
[01:49:05.900 --> 01:49:15.900]  My hair is giant, bushy and big. Thank you all for hanging out and enjoying the conversation and taking part in today's show. We'll be back every week like we are every week.
[01:49:16.900 --> 01:49:23.900]  So I'm going for the Bob Ross of cannabis. Does it work? You tell me. Let me know in the comments. I'd appreciate that.
[01:49:24.900 --> 01:49:34.900]  But anyways, don't go anywhere. Actually, go somewhere. Go to the washroom. Have a bite to eat. But come right back here for a great episode. What the ffff? Yell into the mic.
[01:49:35.900 --> 01:49:51.900]  And for another great episode of the Cannabis Project. Thank you and we appreciate you all. Have a wonderful day. Thank you thousand. Can I yell any louder? I don't know. I've got to work on that. I've got to work on that. Thank you. We're over. It's done.
