[00:00.000 --> 00:02.000]  And how do you pronounce your name?
[01:30:33.290 --> 01:30:39.290]  And we were willing to test and experiment with stuff to, you know, to find the best the best thing that worked for us.
[01:30:40.290 --> 01:30:43.290]  And, you know, the reality is with these big facilities, every facility is different.
[01:30:44.290 --> 01:30:47.290]  Every facility functions different and every facility is going to run differently.
[01:30:47.290 --> 01:30:53.290]  So no one system is going to work in any other place to the same degree as it does in another.
[01:30:54.290 --> 01:30:57.290]  You can do your best, but there's always going to be tweaks that need to be made.
[01:30:58.290 --> 01:31:01.290]  And without a doubt, that's one of the biggest things that I took away from my time at Heroes.
[01:31:02.290 --> 01:31:10.290]  They're they're just super stand up guys that, you know, they follow their word and they're they're just kind of the old school kind of kind of community members that you would like to have around you.
[01:31:11.290 --> 01:31:15.290]  So we have a Lichfield question.
[01:31:16.290 --> 01:31:19.290]  Yeah, Lichfield was bred outside.
[01:31:20.290 --> 01:31:22.290]  Yeah, that was bred in my backyard.
[01:31:23.290 --> 01:31:25.290]  Not this past fall, fall before.
[01:31:26.290 --> 01:31:31.800]  So yeah, I do.
[01:31:32.800 --> 01:31:33.800]  I do do some breeding outdoors and some outdoors.
[01:31:34.800 --> 01:31:38.800]  It kind of depends on what season I'm in and what what I have available.
[01:31:39.800 --> 01:31:41.800]  So some stuff is done inside and some is done outside.
[01:31:41.800 --> 01:31:45.800]  So have we covered Orange is the new Black Lime?
[01:31:46.800 --> 01:31:47.800]  Sure.
[01:31:47.800 --> 01:31:51.800]  If anybody's got any questions, you know, the big things with it are it's a fairly quick finisher.
[01:31:52.800 --> 01:31:53.800]  She's loud.
[01:31:54.800 --> 01:31:57.800]  You know, the biggest things, the orange, orange terpene profile.
[01:31:58.800 --> 01:32:01.800]  There's some other terpene profiles as well along that Black Lime Reserve.
[01:32:02.800 --> 01:32:04.800]  Kind of some of that gassy funk comes through.
[01:32:05.800 --> 01:32:07.800]  But the orange is what I bred it for.
[01:32:07.800 --> 01:32:10.800]  And that's what I look for in my phenotypes when I'm hunting that one.
[01:32:11.800 --> 01:32:13.800]  Yeah, so decent, decent finish time.
[01:32:14.800 --> 01:32:16.800]  Not a not a horrible stretch.
[01:32:17.800 --> 01:32:19.800]  She has a fairly good structure to her.
[01:32:20.800 --> 01:32:23.800]  Not the biggest healer is what I would say the biggest downfall.
[01:32:24.800 --> 01:32:25.800]  But a nose on her.
[01:32:26.800 --> 01:32:28.800]  She's one of the loudest ones that I've got in the garden.
[01:32:29.800 --> 01:32:30.800]  All right.
[01:32:30.800 --> 01:32:35.070]  And just quickly, going back through the.
[01:32:35.070 --> 01:32:36.070]  But going back through the.
[01:32:38.070 --> 01:32:40.730]  The pictures.
[01:32:44.580 --> 01:32:48.580]  Yeah, those were grown up by my buddy Burley Burleson.
[01:32:52.870 --> 01:32:53.870]  That was my backyard.
[01:32:55.870 --> 01:32:57.870]  OK, so up next, we have.
[01:33:00.870 --> 01:33:01.870]  This is a sleeper hold.
[01:33:03.870 --> 01:33:04.870]  So this sleeper hold.
[01:33:07.870 --> 01:33:09.870]  This one was bred outdoors in my backyard.
[01:33:10.870 --> 01:33:13.870]  I got this cut of L.A. pure kush from Kevin Jodry.
[01:33:14.870 --> 01:33:15.870]  It's the one that he shared with a number of us.
[01:33:16.870 --> 01:33:18.870]  I believe he said it's his favorite medicine.
[01:33:19.870 --> 01:33:27.870]  You know, it's just like that heavy, hashy, musky, you know, like old school, you know, put you down kind of medicine.
[01:33:29.870 --> 01:33:30.870]  And I absolutely love pure kush.
[01:33:31.870 --> 01:33:32.870]  It's definitely one of my favorites, too.
[01:33:33.870 --> 01:33:38.870]  And so I crossed that with an Adam Dunn Afghan Kush male.
[01:33:38.870 --> 01:33:42.870]  So kind of the way my breeding I had.
[01:33:43.870 --> 01:33:49.870]  When I left Heroes of the Farm, I had just recently popped a bunch of seeds out there within a couple of months.
[01:33:50.870 --> 01:33:53.870]  And I was selecting a bunch of males from a bunch of different stuff that I had popped.
[01:33:54.870 --> 01:33:56.870]  So I kind of I thought I was going to be there longer term.
[01:33:57.870 --> 01:34:02.870]  And I was hunting through a bunch of seeds with the expectations of finding males that I wanted to work specifically.
[01:34:02.870 --> 01:34:12.870]  The males that I was what I was looking for with males at that point, you know, the first few crosses I made were kind of heavy in the polyhybridism.
[01:34:13.870 --> 01:34:17.870]  They were sort of just for fun and not really overly thought out per se.
[01:34:18.870 --> 01:34:24.870]  You know, like they had reason behind them, but it wasn't like, OK, I want to make some crosses based off of this, this, this kind of thing.
[01:34:25.870 --> 01:34:32.870]  And so I started hunting for all these different males with a plan of making a bunch of different crosses.
[01:34:33.870 --> 01:34:41.870]  And then I left Heroes and basically I had all these different males that I then needed to flower out to collect pollen from.
[01:34:42.870 --> 01:34:50.870]  And then since pollen only has a certain lifespan, I then had to kind of quickly do projects with a bunch of different males.
[01:34:51.870 --> 01:35:00.870]  And so I did my best to have kind of breeding chambers set up in a few different places, different rooms outside, things along those lines.
[01:35:01.870 --> 01:35:14.870]  And the reason I was hunting, the main desire I was looking for these males at that time was something that was less of a polyhybrid, closer back to its land race heritage.
[01:35:14.870 --> 01:35:27.870]  Not necessarily land race. Ideally, something that had been worked by another breeder that had been back crossed a couple of times that would be a stabilized yet closer to land race.
[01:35:28.870 --> 01:35:40.870]  That way, I'm not having to do the backbreaking work of looking through all of this land race material that, you know, let's be honest, a lot of times there's a lot of boof that you're not necessarily into growing out.
[01:35:41.870 --> 01:35:45.870]  To be able to find those gems, you know, when you find the gems, that's what's up.
[01:35:46.870 --> 01:35:51.870]  You know, like that's what you're looking for is that stuff that hasn't been crossed has, you know, less of this watered down effect to it.
[01:35:52.870 --> 01:35:59.870]  But, you know, like I said, let's be real about it. When you're hunting land race material, you know, you're going to have to hunt through pretty high populations.
[01:36:00.870 --> 01:36:03.870]  And you're going to have to have a very discerning eye when you're looking at stuff.
[01:36:04.870 --> 01:36:15.870]  And so, Adam Dunn had done some work on a couple crosses. He had an Afghan Kush male that he had selected and back crossed three times, I believe, and stabilized.
[01:36:16.870 --> 01:36:23.870]  And so that was one cross that he did. And then there was also a Burmese Kush male that he had done the same similar thing to.
[01:36:24.870 --> 01:36:26.870]  You know, these were some land race genetics that he had started with.
[01:36:27.870 --> 01:36:45.870]  And so the male that I selected, the Adam Dunn Afghan, the girls that I grew out were super stocky plants, fast flowering, you know, real tight structure to them, tight node spacing, good dense flower development.
[01:36:46.870 --> 01:37:00.870]  And they had some great noses to them. So this cross that he did was the Afghan Kush three times back cross male. And then he hit that to a King's Kush.
[01:37:01.870 --> 01:37:08.870]  The King's Kush, I believe, has a grape ogee or something along those lines in it. And so it has a little bit of a fruitiness to it.
[01:37:09.870 --> 01:37:15.870]  So there's a little bit of some grape notes of lime kind of notes that come through.
[01:37:16.870 --> 01:37:24.870]  But definitely a lot of those musky kind of fuely hash notes come from that pure Kush.
[01:37:25.870 --> 01:37:33.870]  She's going to be a quick finisher, you know, definitely for outdoors, you'll be late September, early October kind of timeframe on her.
[01:37:34.870 --> 01:37:45.870]  Indoors, she's, you know, she veges kind of slowly. So it's not necessary, you know, if you're going to be putting her into production, I'd be doing a higher plant count, possibly shorter veg time, higher plant count.
[01:37:46.870 --> 01:37:49.870]  I'm going to ask if Adam Dunn adds any size.
[01:37:50.870 --> 01:37:52.870]  In regards to the actual plant itself?
[01:37:53.870 --> 01:38:02.870]  The PK. Yeah. You know, I'm growing the PK out and working with it right now. And it's slow, you know, it's awesome, but it's slow and small.
[01:38:03.870 --> 01:38:08.870]  Yeah, no, she's the Adam Dunn Afghan definitely did not speed anything up.
[01:38:10.870 --> 01:38:15.870]  She's like I said, like definitely a fast, she's a fast finisher, slow veger.
[01:38:16.870 --> 01:38:21.870]  In a commercial setting, you know, like there's a lot of these guys, they're doing two week flips, you know, like that.
[01:38:22.870 --> 01:38:41.870]  She's the kind of thing you can clone her and flip her with tight, tight pack and get good yield out of her. Dense flowers, good size flowers, but just decked out like iced out. The fan leaves have trichomes going all the way out, petioles, like they get super frosty.
[01:38:43.870 --> 01:38:49.870]  And like bigger, bigger trichome head size. So definitely good for collection on bubble hash.
[01:38:51.870 --> 01:39:01.870]  And I, I, again, I definitely would not say that she's going to be quick or a fast veger. She doesn't stretch much at all, you know, like one and a half times kind of thing.
[01:39:02.870 --> 01:39:10.870]  Like she stays super small and just finishes quick. So I see a green type thing or outdoor, you know, outdoor she'll crush for you. She'll, she'll finish up early and just stink.
[01:39:11.870 --> 01:39:32.870]  Yeah, she, they, they definitely, those, those I hunted them the way that I, the way that I hunt a lot of times when I'm doing phenyl hunts, I'll germinate things under 1212 and I'll just let them finish. I won't bring them, I won't bring them back to veg. I'll just let them go.
[01:39:33.870 --> 01:39:47.870]  And those finished just super, super fast. And, you know, they, they finished like six, eight inches tall. They, they like, you know, they, they were basically seedlings decked out with flower, flower and trichomes.
[01:39:48.870 --> 01:39:50.870]  And so they, they're the kind of plant that
[01:39:52.870 --> 01:39:58.870]  super sturdy definitely doesn't need support very often. You know, they're, they'll hold their own weight more often than not.
[01:39:59.870 --> 01:40:12.870]  In this production setting, like the facility that I'm at right now, it's one of the strains I'm going to be suggesting for them just because of how tightly packed they put their plants and how quickly they need things to finish.
[01:40:13.870 --> 01:40:23.870]  You know, it's one of those where they're, they're pretty strict on a 56 to 59 day flower time. They don't like things going longer than that. They, they want to, they need to be harvesting on a weekly basis kind of deal.
[01:40:24.870 --> 01:40:27.870]  So by, by cramming a bunch of these drills, it's a good way to get that done.
[01:40:28.870 --> 01:40:36.870]  People always ask me, I was going to throw it out to you. Like when you say densely packed, what is that like in a four by eight to you? How many plants?
[01:40:37.870 --> 01:40:41.870]  I mean, this is probably like one plant per square foot, something along those lines.
[01:40:43.870 --> 01:40:44.870]  Perfect. Perfect.
[01:40:47.660 --> 01:40:55.660]  Yeah, that's kind of my idea. You know, I get at that, at that rate, you know, maybe even two per square foot in certain circumstances.
[01:40:57.660 --> 01:40:58.660]  Yeah, something along those lines.
[01:41:00.660 --> 01:41:07.600]  I hear a baby.
[01:41:08.600 --> 01:41:12.600]  Yes, that is my baby inside and I'm not dealing with it. Lovely.
[01:41:12.600 --> 01:41:18.600]  She's just saying hello. She's, she's teething big time right now. So she has been tore up the past couple of nights.
[01:41:19.600 --> 01:41:21.600]  How old is she? Is she a year? Almost?
[01:41:22.600 --> 01:41:24.600]  No, she just hit, she just hit eight months, two days ago.
[01:41:25.600 --> 01:41:26.600]  Okay. Okay.
[01:41:26.600 --> 01:41:36.600]  Yeah. So she, she started crawling a week ago. Today she pulled herself up on her own to standing out of the blue. All of a sudden I'm sitting there looking at her on the floor and then she's standing up holding her head up.
[01:41:37.600 --> 01:41:44.600]  Holding onto my knee. Where the hell did you come from? So she, she's moving along quick. You know, she, she's a real joy though. She's a lot of fun.
[01:41:45.600 --> 01:41:46.600]  It's cool, man.
[01:41:46.600 --> 01:41:53.600]  Okay. So up next we have, and first of all, first tell me where the name came from.
[01:41:54.600 --> 01:41:58.600]  That John. Yeah. So that's, that's the shout out to my years in Philadelphia.
[01:41:58.600 --> 01:42:08.600]  John is definitely a Philly lingo where it kind of means anything and everything. You know, that John is fire. Where's that John? Who's that John? That John's young. Kind of, kind of anything and everything.
[01:42:09.600 --> 01:42:16.600]  Yeah. If you, if you go into South Philly, you, you'll hear people say John all over the place. Yo, do you see that John? You watch that John?
[01:42:16.600 --> 01:42:27.600]  It cracks me up every time. So this one just kind of gives a shout out is that John that John was fired. So that's a GMO across with Burmese, Kush.
[01:42:27.600 --> 01:42:33.600]  that John you watch the John last night and it just it cracks me up every time. So this one just
[01:42:33.600 --> 01:42:40.560]  kind of gives a shout out it's that John that John was fired. So that's GMO cross with Burmese Cush
[01:42:42.160 --> 01:42:49.680]  and it's same kind of thing like I was saying with Adam Dunn with his Afghan Cush three times
[01:42:49.680 --> 01:42:54.800]  back cross. This is his Burmese Cush which he selected a male into the back cross three times
[01:42:54.800 --> 01:43:04.480]  with and then this one was out cross to Ogre OG. And so again that's a pretty stocky plant.
[01:43:04.480 --> 01:43:13.440]  The male that I chose was very stocky put on big flower set had a real strong kind of
[01:43:14.800 --> 01:43:22.800]  sour fuel nose in my mind and I hit that to GMO. Kind of the reason I have some
[01:43:23.520 --> 01:43:28.640]  all of these one offs is like I was saying where I selected all these males that I was planning on
[01:43:28.640 --> 01:43:32.640]  doing some projects with on a larger scale where I thought I was going to have you know the space
[01:43:32.640 --> 01:43:37.760]  to be able to do these larger scale breeding projects. And then all of a sudden I was kind of
[01:43:37.760 --> 01:43:41.600]  you know shoving a bunch of males into a four by four tent to keep them in bed for a while and
[01:43:41.600 --> 01:43:47.200]  then testing them out individually and two by fours. I'd flower them out in a two by four tent
[01:43:48.560 --> 01:43:52.560]  and collect pollen off of them and you know store the pollen in the freezer kind of thing. So this
[01:43:52.560 --> 01:43:59.120]  is GMO cross with Burmese Kush and you know like everybody else you know GMO is super fire.
[01:43:59.840 --> 01:44:07.120]  I love the terpene profile on it. I love the flower structure. I love the yield. I hate how
[01:44:07.120 --> 01:44:14.320]  long it flowers. You know like taking flower 80 days like goodness gracious that this day and age
[01:44:14.320 --> 01:44:20.240]  I got that's just that's a big challenge especially for someone like me who works in the commercial
[01:44:20.240 --> 01:44:26.480]  setting so much. And so the Burmese you know she's a fast flower so my goal was to shorten up
[01:44:26.480 --> 01:44:33.040]  that shorten that up but I had all these males and I wasn't able to you know plan out larger
[01:44:33.040 --> 01:44:37.440]  projects and so it was more of like okay what's going to match up the best with this single male.
[01:44:38.160 --> 01:44:43.120]  So I would have kind of more specific projects and with you know like the pure Kush and Afghan Kush
[01:44:43.120 --> 01:44:48.320]  I really wanted a very fast flowering outdoor sturdy stocky kind of thing with this plant.
[01:44:48.320 --> 01:44:54.320]  My main goal more than anything was to shorten the time frame. Shorten the time frame on GMO you
[01:44:54.320 --> 01:45:00.320]  know like that was the main goal. So a lot of these phenotypes and there's super limited of
[01:45:00.320 --> 01:45:06.080]  these. I don't I think I probably gave away five packs maybe and I think I only put in stock five
[01:45:06.080 --> 01:45:10.800]  packs or something like that total. So whatever's out there is out there you know I kept enough for
[01:45:10.800 --> 01:45:20.160]  myself to hunt. I always put in stock five packs. Every time I get something I'm like okay that goes in my
[01:45:20.160 --> 01:45:26.800]  bag one of each you know so there's probably only two or three. Yeah so that's all there is to that girl.
[01:45:28.640 --> 01:45:32.640]  Definitely sped up the flowering time which is great. You know I had terpene
[01:45:34.160 --> 01:45:40.640]  flowers that were finishing you know it wasn't super fast but in the 65 to 75 kind of day range.
[01:45:41.600 --> 01:45:47.120]  And in my mind you know for GMO that I'm all about that. They're they were kind of split down the
[01:45:47.120 --> 01:45:54.800]  middle as far as what I saw in terpene profile was something that had that serious GMO dumpster
[01:45:54.800 --> 01:46:00.480]  kind of funk to them. And then the other side of things was definitely on this like kind of
[01:46:00.480 --> 01:46:05.040]  Burmese side where it had more of a sour a little bit of a berry kind of fruity smell to it but not
[01:46:05.040 --> 01:46:08.800]  not overpowering on that side but definitely a little bit more of a fuel-y kind of thing.
[01:46:10.800 --> 01:46:17.120]  The thing with these is you know with GMO I myself and a number of growers that I'm
[01:46:17.120 --> 01:46:23.360]  good friends with have had her throw pollen sacks about right around week three.
[01:46:24.400 --> 01:46:28.160]  They've never had any viable pollen in them. They're always on the lower level of the plant
[01:46:28.160 --> 01:46:34.080]  for me. I usually just pluck them off and go about my day and I've never had any seed production.
[01:46:34.640 --> 01:46:41.600]  The 10 girls that I flowered out of that John there was one girl that leaned the most towards
[01:46:41.600 --> 01:46:47.760]  the GMO who did throw some pollen sacks but again same kind of thing I removed a number of I removed
[01:46:47.760 --> 01:46:52.880]  them. I didn't see any viable pollen there wasn't any powder anything that came out of them and I
[01:46:52.880 --> 01:46:58.640]  didn't see any seed production from them. So I just like to be transparent with everybody and throw it
[01:46:58.640 --> 01:47:03.200]  out there when I do have experience with something throwing pollen sacks and I'll always let everybody
[01:47:03.200 --> 01:47:06.960]  know in advance that you know it's something to keep an eye on. But it wasn't anything that
[01:47:06.960 --> 01:47:13.280]  concerned me just because it was so similar to the GMO mom and the same kind of traits and
[01:47:13.280 --> 01:47:16.960]  characteristics that I've had to deal with her in regards to that pollen sack showing up. But
[01:47:17.920 --> 01:47:22.240]  I've even left a number of those pollen sacks from the GMO mom just to see if anything would
[01:47:22.240 --> 01:47:26.320]  seed out from it and I honestly have never had any kind of actual seed production. So
[01:47:26.880 --> 01:47:30.880]  you know these crazy polyhybrids you get wonky stuff like that sometimes and
[01:47:31.680 --> 01:47:35.440]  you know I don't know if everybody looks at her as close as I did or maybe people don't like to
[01:47:35.440 --> 01:47:39.520]  talk about it but some pretty big name growers that I'm friends with had had very similar
[01:47:39.520 --> 01:47:47.600]  circumstances with her so I wasn't too surprised by it. But she just great flower you know it
[01:47:47.600 --> 01:47:53.280]  definitely carries some of those garlicky oniony kind of notes but the the big benefit was it
[01:47:53.280 --> 01:47:57.600]  shortened up the flower time to where you're getting some of those GMO dumpster terpenes
[01:47:58.000 --> 01:48:04.320]  and that much you know a week to two weeks faster sometimes and that you know that was
[01:48:04.320 --> 01:48:11.360]  that was the main goal and so I was stoked to see that was achieved. In regards to structure it you
[01:48:11.360 --> 01:48:17.840]  know the the parental lineage is just they're so far from each other that it very much shows that
[01:48:17.840 --> 01:48:24.160]  when you're looking through the terpene profile or the the different phenotype profiles you very
[01:48:24.160 --> 01:48:30.960]  much have that lanky stretchy super stretchy GMO that you know you're going to get you know triple
[01:48:30.960 --> 01:48:36.480]  definitely triple size when you're going through stretch. But then the Burmese mom or the Burmese
[01:48:36.480 --> 01:48:41.120]  dad man it some of those phenotypes barely stretched at all it you know one and a half
[01:48:41.120 --> 01:48:46.800]  two times maximum so it definitely there's some phenotypes that definitely carry that GMO terpene
[01:48:46.800 --> 01:48:51.920]  profile but also have a shorter structure as well so you kind of get you know the faster flowering
[01:48:51.920 --> 01:49:01.520]  time in addition to in my mind a bit preferable of a flower structure. So it's one that I I'm
[01:49:01.520 --> 01:49:06.400]  really excited to hunt her further I kept a couple hundred seeds for myself that definitely won't be
[01:49:06.400 --> 01:49:11.360]  getting released just because of how excited I am for that that GMO terpene profile is one of my
[01:49:11.360 --> 01:49:17.440]  favorites so I'm pumped on that one looking forward to getting into it. I'm really excited about it
[01:49:17.440 --> 01:49:25.440]  too man and I've actually never got to grow any GMO myself but I've smoked some hash and some
[01:49:25.440 --> 01:49:31.920]  smoked some flower and I actually got some of the medellin the cookies medellin one one one
[01:49:31.920 --> 01:49:37.680]  and it's I haven't smoked it yet but as I'm smelling it in flower it's got that game
[01:49:38.640 --> 01:49:46.480]  garden rotten GMO terp and so as you're just talking through that I was like fuck I'm definitely
[01:49:47.280 --> 01:49:53.120]  I'm gonna pop that pack of that John that I set aside and see if I can put that on there that
[01:49:53.120 --> 01:49:58.720]  might be really fun. Yeah I just saw a question pop up asking what stuff I have that might be
[01:49:59.600 --> 01:50:06.320]  botrytis resistant kind of beneficial for outdoor. I've had good success with big schloss
[01:50:08.160 --> 01:50:16.720]  in regards to that. The mom to big schloss is Blue Ridge Eclipse and she puts on just big
[01:50:16.720 --> 01:50:21.920]  flowers you know like they can be like forearm size leg size kind of things have grown outdoors
[01:50:21.920 --> 01:50:28.000]  in the right settings but the the black lime reserve and this cross seems to have kind of
[01:50:29.680 --> 01:50:37.040]  made it a little more kind of I guess like golf ball-y if that's a term where it kind of you know
[01:50:37.040 --> 01:50:42.800]  like the side the the side flowers are kind of a little bit more knobby going up than the than
[01:50:42.800 --> 01:50:47.520]  the mom the mom the Blue Ridge Eclipse just gets these like real big colas that don't have many
[01:50:47.520 --> 01:50:53.760]  breaks through them but the the big schloss does a good job outdoors a fairly decent finish time
[01:50:53.760 --> 01:51:02.320]  you'll have some stuff late September early October but she's again big terpene profile but
[01:51:02.320 --> 01:51:08.080]  I would say probably one of the better ones I have regarding botrytis resistance.
[01:51:16.490 --> 01:51:24.650]  Okay so up next the trailblazer. Yeah this was another one kind of a one-off thing
[01:51:26.330 --> 01:51:31.610]  so this dude Joshua Stroud with Conscious Cultivators in Oregon I think he lived in
[01:51:31.610 --> 01:51:37.530]  the Emerald Triangle for a while he's been breeding for 20 plus years and really works his lines
[01:51:39.050 --> 01:51:42.890]  to a much farther level than a lot of people you know he's a bit more of that old school breeder
[01:51:42.890 --> 01:51:50.810]  type who you know furthers lineages he's not about the the quick super fast polyhybrid pump
[01:51:50.810 --> 01:51:57.050]  out a bunch of stuff kind of gear he definitely takes stuff into further F generation to really
[01:51:57.050 --> 01:52:03.210]  stabilize stuff and so he was nice enough to share some pollen with me of this lemon diesel
[01:52:03.770 --> 01:52:10.490]  male that he had created so it's lemon og crossed with the our lemon diesel crossed with a
[01:52:10.490 --> 01:52:16.810]  bizarre male that he had and he I think he back crossed out a couple of times to stabilize some
[01:52:16.810 --> 01:52:22.970]  stuff in it and kind of get it into a good place for him and I pollinated a cut of
[01:52:24.730 --> 01:52:30.730]  Mount Hood Magic the Durban Poison Leaner and that was the only cross I did with that male
[01:52:31.690 --> 01:52:40.090]  and I love that Mount Hood Magic Durban I'm less of a fan of the Northern Lights one but the
[01:52:40.090 --> 01:52:47.930]  the Durban Pheno I'm a big fan of that plant but she can be a real stretchy girl and can go a
[01:52:47.930 --> 01:52:53.770]  little bit longer and so this lemon diesel the bizarre the hope was that it would kind of the
[01:52:53.770 --> 01:52:59.610]  bizarre would bring in some stockier traits and kind of reduce some of that stretch and you know
[01:52:59.610 --> 01:53:04.490]  of course of course there's percentage of the phenotypes that are stretchier without a doubt
[01:53:04.490 --> 01:53:08.810]  but there definitely is some that got shortened up by that that you know I was a big gold mine
[01:53:08.810 --> 01:53:16.090]  with that cross but she she gets super frosty just like one of those it just has that silver sheen
[01:53:16.090 --> 01:53:21.530]  kind of covering the whole plant where you know just has that super silver look kind of like gg4
[01:53:21.770 --> 01:53:27.610]  carry a lot of times or it's just like a very silver looking plant she
[01:53:29.770 --> 01:53:36.970]  she puts on good size flowers those pictures I think are somewhere around week six or so
[01:53:36.970 --> 01:53:43.290]  something along those lines so they still got a few weeks left left to go time to put some weight
[01:53:43.290 --> 01:53:52.250]  on with them and they she she does pretty well outside I was kind of surprised I thought I thought
[01:53:52.250 --> 01:53:58.650]  maybe with the the lemon genetics and that you know the the mountainhood magic side of things
[01:53:58.650 --> 01:54:03.690]  can go a little bit longer but I had some friends grow her outdoor this season and you know they
[01:54:03.690 --> 01:54:08.330]  pulled her down and had some good success with her the terpene profiles kind of there are definitely
[01:54:08.330 --> 01:54:12.410]  some limiting notes that come through I've heard people say kind of a lemon zinger kind of thing
[01:54:13.530 --> 01:54:20.090]  I think it's in my mind it's not like a very fresh pungent kind of lemon and I kind of see
[01:54:20.090 --> 01:54:24.410]  it lingering in the background a little bit the the Durban terpene profile definitely carries
[01:54:24.410 --> 01:54:29.850]  through pretty heavy so I kind of feel like with the Durban and lemony type nose kind of has almost
[01:54:29.850 --> 01:54:37.770]  a haze effect to it but she's she's a real nice plant just like super decked out I think that's
[01:54:37.770 --> 01:54:42.170]  kind of the biggest thing to take away from her is the resin content on the flower it's uh
[01:54:43.050 --> 01:54:52.730]  it's it's real greasy um and definitely uh definitely gets like very heavy trichome content
[01:54:52.730 --> 01:55:00.170]  going going out the leaves um yeah she uh I haven't grown a whole lot of her I I grew out
[01:55:00.410 --> 01:55:09.450]  um a number of phenotypes of her um about a year ago I'd say and the the way just germinating seeds
[01:55:09.450 --> 01:55:14.170]  straight in the soil and letting them finish under 12 12 giving them no veg at all and they
[01:55:14.170 --> 01:55:19.610]  they all finished about a probably almost two feet tall I was kind of surprised um how how far
[01:55:19.610 --> 01:55:24.010]  they stretched but that's what these pictures are from from that seed run where it was literally
[01:55:24.010 --> 01:55:29.930]  just starting them uh direct to soil under 12 12 and uh just letting them run their way out and it
[01:55:29.930 --> 01:55:36.170]  was all that was all top dressing I believe uh for nutrient after the amended soil on them um they
[01:55:38.250 --> 01:55:42.010]  they're one that I look forward to digging into because a very good daytime high
[01:55:42.010 --> 01:55:49.450]  is probably my most sativa opportunity um in regards to my strains uh I had back surgery
[01:55:49.450 --> 01:55:55.530]  about a decade ago so a lot of stuff that I breed I definitely tend to go on the heavier side um
[01:55:55.530 --> 01:55:59.690]  just to help me with pain relief and you know I like to be able to help others with pain relief
[01:56:00.490 --> 01:56:06.490]  all the stuff I've had to go through on my own um and so I I would say that she she's a nice one to
[01:56:06.490 --> 01:56:10.970]  have added into my repertoire just because she is more along that sativa side of things and does have
[01:56:10.970 --> 01:56:16.410]  a a bit better of a daytime high and so I'm I'm looking forward to to working her further to be
[01:56:16.410 --> 01:56:20.730]  able to have a little bit more of that daytime kind of smoke available because there's that kind
[01:56:20.730 --> 01:56:25.050]  of things going by the wayside you know with all these production schedules you know it's such a
[01:56:25.050 --> 01:56:30.170]  quick turnaround for these people that it's just uh getting harder and harder to incorporate the
[01:56:30.170 --> 01:56:35.450]  daytime kind of smoke so that that's part of my goal on her was to be able to try and get a shorter
[01:56:35.450 --> 01:56:40.890]  flower time and they carry some of those daytime terpene profiles that can carry us through and
[01:56:40.890 --> 01:56:50.170]  keep us motivated so that's the that's the basic gist on trailblazer got it we had a uh question
[01:56:50.170 --> 01:56:57.450]  about uh what what's the longest flowering strain and maybe the opposite what's the shortest what's
[01:56:57.450 --> 01:57:01.770]  the quickest for I mean the the north the person who asked the question about being up in Maine
[01:57:02.570 --> 01:57:11.050]  yep yeah um I would say honestly the GMO the GMO the that john cross is probably the longest
[01:57:11.930 --> 01:57:19.130]  um the longest flowering cross I would say it's kind of I mean I guess it's kind of tough to say
[01:57:19.130 --> 01:57:22.170]  that just because with that one you know you're going to have phenotypes that are going to be a
[01:57:22.170 --> 01:57:27.530]  lot shorter but there are definitely phenotypes that are going to go mid-upper 70s um the orange
[01:57:27.530 --> 01:57:30.970]  is a new black line definitely shortens up the east coast sour diesel a little bit so I don't
[01:57:30.970 --> 01:57:36.970]  think you're going to have much going over days 70 72 with that cross with the lichfield um so I
[01:57:36.970 --> 01:57:43.290]  I really think that um I think that that one is probably going to be in the early 70s range on
[01:57:43.290 --> 01:57:49.610]  the longer side but some stuff in the 60 63 to 65 day range the the GMO cross is going to have some
[01:57:49.610 --> 01:57:56.810]  of that longer stuff um and then also the the mountainhood magic cross the trailblazer is going
[01:57:56.810 --> 01:58:02.890]  to kind of have some of those longer flowering times as well um shortest flowering times are
[01:58:02.890 --> 01:58:08.490]  definitely going to be uh that sleeper hold is without a doubt going to be the fastest
[01:58:09.210 --> 01:58:14.010]  um followed by big schloss those are going to be the two faster ones I don't I don't know if we
[01:58:14.010 --> 01:58:20.010]  have blue ridge eclipses in stock still um if there is blue ridge eclipse no okay if there if
[01:58:20.010 --> 01:58:24.650]  there is any of that it's that's the mom of big schloss and it's definitely super fast flowering
[01:58:24.650 --> 01:58:51.030]  as well uh yeah that's kind of the roundup of them any questions uh no all the stuff that I've read
[01:58:51.030 --> 01:59:01.830]  outdoors most all of it's been grown um I do my best to get stuff tested indoors and outdoors um
[01:59:03.270 --> 01:59:09.430]  lichfield right now I I have had I haven't had her tested full outdoors I've had her tested in
[01:59:09.430 --> 01:59:16.310]  greenhouse uh and right now she's in testing and indoors I think at about week five or six
[01:59:16.310 --> 01:59:22.390]  and indoors um yeah I do my best to try and get stuff tested in both environments if I can
[01:59:23.030 --> 01:59:28.950]  uh it kind of depends on the general time frame of things and how quickly um stuff is going to
[01:59:28.950 --> 01:59:36.870]  get put out put out to sale um you know if it if it's October and I'm trying to get a lineup out
[01:59:36.870 --> 01:59:41.750]  then it obviously it's only going to get tested in indoor circumstances or greenhouse circumstances
[01:59:41.750 --> 01:59:46.070]  but I do my best to try and pass stuff around to as wide a variety as possible and I like to
