[00:00.000 --> 00:04.680]  All right, everybody tell me if we are live in the chat
[01:43:12.740 --> 01:43:14.900]  Magsil oh you're talking about
[01:43:16.420 --> 01:43:22.020]  Yeah, all right, so there are a couple key chemistry things that people uh need to respect
[01:43:22.820 --> 01:43:26.760]  Which is not public information. Everyone's like mpk mpk
[01:43:27.380 --> 01:43:31.160]  Well, really it's it's calcium magnesium to potassium
[01:43:32.340 --> 01:43:34.340]  That ratio is way more important
[01:43:34.820 --> 01:43:38.340]  um than your and to you know, your uh,
[01:43:38.880 --> 01:43:41.700]  Npk ratios and then yes, there are some
[01:43:42.340 --> 01:43:46.520]  Uh upper level stuff I think it's copper to sulfur relationships
[01:43:47.380 --> 01:43:54.260]  Um now i'm not the chemist, you know, I I've been working hard at deep diving on this stuff, but it's complicated as hell
[01:43:54.820 --> 01:43:58.980]  And that's why at the conference. We have chip speaking because he can really speak to these
[01:43:59.680 --> 01:44:01.680]  nuances of of understanding
[01:44:02.180 --> 01:44:05.700]  soil chemistry and and things to uh track
[01:44:06.260 --> 01:44:13.620]  Uh back and forth and compare, um, I love the the rust the guy down in oklahoma man, he's doing some badass shit
[01:44:14.100 --> 01:44:16.100]  um with with
[01:44:16.260 --> 01:44:21.780]  Actually managing microbes which you know, i'm really excited to get down there and scope his shit and see what he's doing
[01:44:22.260 --> 01:44:28.900]  Um, and he tests bi-weekly. All right, so finally someone's getting a fucking message that if you test
[01:44:29.620 --> 01:44:33.160]  You can start setting data points and start saying hey this cultivar
[01:44:33.720 --> 01:44:37.640]  Is chewing up this material and now I know I got to put it back in
[01:44:38.200 --> 01:44:42.360]  If i'm going to run the same strain or cultivar or if i'm not running that cultivar
[01:44:42.600 --> 01:44:46.200]  I got to be aware of what's what's missing for this next cultivar
[01:44:46.760 --> 01:44:49.320]  um chip, and I've been working for years on trying to
[01:44:50.040 --> 01:44:53.660]  Come up with a general guideline for cannabis nutrition
[01:44:54.600 --> 01:45:01.080]  While looking at all the strains so create a create a baseline that you say. Hey, look if you have these levels of these
[01:45:01.800 --> 01:45:05.080]  Minerals and nutrients in your soil you're off to the races
[01:45:05.240 --> 01:45:07.240]  But that being said that's the base
[01:45:07.560 --> 01:45:10.440]  And so each plant that you grow each run that you do
[01:45:10.520 --> 01:45:15.160]  You've got to be testing to see what is what is in excess so you don't add more of it
[01:45:15.560 --> 01:45:18.040]  And what you're missing so you can add some of it
[01:45:18.280 --> 01:45:20.840]  Um, if you add too many nutrients, you're going to get into lockout
[01:45:20.920 --> 01:45:24.600]  You're going to have all kinds of other imbalances that are going to cause other problems
[01:45:25.080 --> 01:45:32.360]  So chemistry's chemistry's a fucking deep one and uh, I will never proclaim to be in any way, uh proficient other than
[01:45:32.760 --> 01:45:34.760]  You know a basic understanding of that
[01:45:35.960 --> 01:45:39.080]  I got some of russ brandon's weed right here. Do you?
[01:45:39.800 --> 01:45:45.800]  Yeah, yeah, you sent me this jar and everything. He's a cool guy, man. Yeah, he is. He's a badass, you know, he's another
[01:45:46.120 --> 01:45:49.160]  Yeah, he's another fucking, you know genius who's self-taught
[01:45:49.880 --> 01:45:52.840]  And uh, you know has really doing he's doing the work man
[01:45:52.840 --> 01:45:59.400]  He's setting up data points for people to learn from and you know, they should they should respect his work
[01:46:01.320 --> 01:46:07.400]  Layton this one is probably for you too. Oh diatomaceous earth. Don't don't fuck with that man. That shit that shit's bad it
[01:46:07.880 --> 01:46:13.720]  It rips up nematodes. Um, yeah, it's great for an insecticide, but i'd never put it in the e horizon
[01:46:14.040 --> 01:46:16.040]  It's good if you got ants and shit
[01:46:16.360 --> 01:46:18.360]  Yeah, yeah, no and
[01:46:18.600 --> 01:46:19.560]  uh
[01:46:19.560 --> 01:46:21.800]  one of the things I do is uh, i'm
[01:46:22.360 --> 01:46:25.660]  Getting ready to release an amo which is an aquatic microorganism
[01:46:26.440 --> 01:46:30.360]  um liquid, um, it's it's highly unstable you've got to
[01:46:30.920 --> 01:46:35.000]  Get it and use it right away or put it into a situation a brewer so you can
[01:46:35.620 --> 01:46:39.480]  Aerobically continue to stabilize it but it has live diatoms in it
[01:46:40.040 --> 01:46:43.340]  And diatoms are badass because they're little oxygen generators
[01:46:44.060 --> 01:46:51.100]  I'm working with a group of strawberry growers here in oxenard and they have to use this white plastic mulch, which I hate
[01:46:51.740 --> 01:46:55.580]  um, and i'm trying to encourage them to use the amo because
[01:46:56.220 --> 01:47:00.220]  Underneath that plastic you have an anaerobic environment. You don't have gas exchange
[01:47:00.460 --> 01:47:05.580]  So by putting in the diatoms into that soil profile will help to generate
[01:47:06.140 --> 01:47:08.140]  enough oxygen to maintain some
[01:47:08.780 --> 01:47:16.560]  Oxygen tolerant microbes or anaerobes depending on you if you want to call them facultative anaerobes or oxygen tolerant anaerobes
[01:47:17.340 --> 01:47:23.900]  So yeah, it works a little works being done. But every time i've used that that specific, uh product from my buddy
[01:47:24.620 --> 01:47:30.700]  As far as on cape cod i've had amazing results and when i've gone back and microscoped it the diatoms were still present
[01:47:30.780 --> 01:47:34.960]  So that indicates that they are able to uh be used as an inoculant
[01:47:35.760 --> 01:47:40.420]  But yeah stay away from diatomaceous earth it tears up worms and it tears up nematodes
[01:47:48.610 --> 01:47:50.130]  There you go
[01:47:50.130 --> 01:47:54.930]  Rabbits, I love cold poop man. Love it rabbits friggin llamas sheep
[01:47:55.650 --> 01:48:01.650]  There they have some magic stuff in in their compost or in their poop that you can add to compost not worry about
[01:48:02.050 --> 01:48:07.730]  What I would call high nitrogen source now again be careful when you're adding stuff like that in you don't want to get crazy
[01:48:08.130 --> 01:48:12.290]  Um, but you can be a little bit more liberal with a with a cold poop species like
[01:48:12.770 --> 01:48:14.770]  diamond set of the chickens and the cows
[01:48:16.130 --> 01:48:18.130]  But how did this end up all about me man?
[01:48:23.170 --> 01:48:28.450]  I killed almost all my plants this season going heavy on the kelp man. I was like just
[01:48:29.490 --> 01:48:32.210]  Fucking uh, what was it the down to earth amendments?
[01:48:32.210 --> 01:48:37.490]  I was just grabbing handfuls of kelp and throwing them into the one gallons and then the next day I woke up
[01:48:38.050 --> 01:48:42.610]  And everything was like dead pretty much and I managed to transplant it all
[01:48:43.250 --> 01:48:49.090]  And uh everything grew back to normal, but uh lord knows there's a lot of sodium or something going on in there
[01:48:49.810 --> 01:48:57.330]  Um, yeah kelp kelp concentrate can have have some issues. Uh, both coli and other uh factors that will add
[01:48:57.410 --> 01:49:02.610]  Such a high level of nitrogen that you'll get lockout and you'll fry shit. So like chicken
[01:49:03.250 --> 01:49:08.610]  They fried they fried half the yard got fried that's when I ran out of that shit, so thank god it ran out
[01:49:11.010 --> 01:49:15.650]  So dude don't take it personal but I always tell people hey, don't be a moron don't put more
[01:49:17.010 --> 01:49:20.930]  And I knew when I was doing it. I'm like i'm about to kill these motherfuckers, you know when you do that
[01:49:21.890 --> 01:49:24.370]  10 fucking times i'm like here goes nothing
[01:49:24.770 --> 01:49:30.850]  And and sure enough man, I felt the gut feeling while I was top dressing next day came and i'm like
[01:49:33.010 --> 01:49:39.090]  Well, I hate to be I hate to be an asshole, but I I often kill shit just to see what happens like
[01:49:39.410 --> 01:49:42.850]  I locked up my tomatoes and made them turn purple, dude
[01:49:42.850 --> 01:49:46.610]  I mean they were so fucking phosphorate deficit was insane
[01:49:46.690 --> 01:49:51.650]  These things were purple and they still still puked out a few fucking tomatoes and the tomatoes were delicious
[01:49:51.730 --> 01:49:55.970]  but they were not happy campers and I was I was playing to see if I could just
[01:49:56.450 --> 01:50:02.770]  Just bring them back with with with a compost extract and not not care that the phosphorus was there
[01:50:03.330 --> 01:50:07.410]  Um, it didn't work, but it was a lesson, you know, it's all all valuable lessons
[01:50:07.730 --> 01:50:13.250]  No such thing. Not everything is all perfectly green. There's some shit. You don't want to see in these pockets over here
[01:50:13.250 --> 01:50:16.210]  But we try I give it my best shot man, you know
[01:50:17.170 --> 01:50:23.810]  Hey, you know sometimes the coolest shit comes out of testing and playing with it. Like you just accidentally stumble upon this shit
[01:50:24.370 --> 01:50:32.130]  um, I think nick risden made a made a cross that was just insane because he missed the hermey branch and it powdered up or
[01:50:32.530 --> 01:50:34.530]  Pollined up the another plant
[01:50:34.530 --> 01:50:39.410]  Uh, kevin jodrey grew some of it out up on his up on his hill and uh for him to grow it out
[01:50:39.490 --> 01:50:44.850]  There's got to be something special there. So yeah, it's nothing but lessons man. No failures. They're just lessons
[01:50:45.730 --> 01:50:46.930]  Yeah, man
[01:50:46.930 --> 01:50:50.210]  No bad trips just lessons. Oh, man, brother. Amen
[01:50:50.930 --> 01:50:56.450]  Howard root rise microbes or a great white brand. I have not had a chance to play with them
[01:50:56.530 --> 01:51:00.690]  I mean I am blessed I do a shit ton of beta testing products. Um,
[01:51:01.250 --> 01:51:03.490]  So hey, yeah, if those guys want to shoot something out
[01:51:03.490 --> 01:51:05.490]  I'll definitely scope it let you know what I think
[01:51:05.810 --> 01:51:11.170]  Uh and post it up for for everybody to know but i'll let them know first and let them decide whether they want
[01:51:11.650 --> 01:51:17.730]  That kind of information released. I've seen great white on every hydro store since i've been going to hydro stores, man
[01:51:18.530 --> 01:51:23.890]  I'm saying that yeah, you know i'm always leery of bugs in a jug and i'll tell you why because
[01:51:24.850 --> 01:51:30.370]  If if they're not living in there, they're either consuming something and releasing something
[01:51:30.690 --> 01:51:33.570]  you know, that's one of the things like em1 is badass because
[01:51:34.210 --> 01:51:39.810]  One organism is pooping something the other one's eating it and vice versa all the way through the three main organisms
[01:51:39.890 --> 01:51:45.330]  So there's a a prime example of what I would consider a living culture that can sustain itself
[01:51:45.730 --> 01:51:49.810]  But for the most part every time i've ever worked with any of these, you know bugs in a jug
[01:51:49.890 --> 01:51:51.890]  It's they they're either ph suspended
[01:51:52.210 --> 01:51:55.650]  Which means that they've locked them out, uh, either low or high ph
[01:51:56.130 --> 01:52:03.170]  And then when you go to use them now, you're fucking up your ph and worse yet you lose diversity and the vast majority cannot
[01:52:03.650 --> 01:52:09.010]  Uh cyst up in that situation and therefore they become what I want to call nutrient solution
[01:52:09.410 --> 01:52:13.650]  So yeah, if you take my product products and you just let them cook, you know
[01:52:13.650 --> 01:52:16.290]  Just let them get really nasty anaerobic and stinky
[01:52:17.010 --> 01:52:23.330]  They're still going to have a nutrient pump. They're still going to release all of the stuff that's inside of their bodies plant available
[01:52:23.730 --> 01:52:27.250]  The problem is when it rains or your water you're flushing it all out
[01:52:27.730 --> 01:52:33.970]  And that's the whole goal here is to get living biology into the soil so it can function and slow release
[01:52:34.290 --> 01:52:41.490]  Uh and keep producing itself not just instant, you know solution that that you know gets chewed up and disappears
[01:52:41.490 --> 01:52:44.790]  So it's all about colonization not neutral nutrients
[01:52:46.270 --> 01:52:48.270]  Sorry got stumbled on that one
[01:52:53.180 --> 01:52:56.060]  Oh that laden, can I ask you a question?
[01:52:58.860 --> 01:53:02.540]  So when we get dive deeper into like how important calcium is
[01:53:02.860 --> 01:53:07.900]  I know even you and I have discussed this before but I was hoping that you would talk with the uh, the viewers on that
[01:53:08.460 --> 01:53:14.220]  Um, just how important calcium not only is to the plant but also to the microbial calcium is a foundation of everything
[01:53:14.620 --> 01:53:17.260]  um, you know in the ratio, it's like
[01:53:17.900 --> 01:53:23.200]  Four three one or four two one. So that's four parts calcium
[01:53:23.980 --> 01:53:26.800]  two parts magnesium one part potassium
[01:53:27.580 --> 01:53:33.420]  So in and the only way to get that is a saturated paste test, which most people don't get or don't ask for
[01:53:34.060 --> 01:53:38.300]  I like a little bit logan labs because I think they just include that automatically in the package
[01:53:38.780 --> 01:53:45.900]  Um, but those ratios are critical and this is where you know, I was playing with michael's stuff and and his stuff is definitely
[01:53:46.380 --> 01:53:47.660]  cal heavy
[01:53:47.660 --> 01:53:53.680]  Um, but again, he's mixing it with other things. Uh, and I won't get into all the formulation
[01:53:54.220 --> 01:53:58.720]  But I definitely saw something that was unique and was outside of that traditional
[01:53:59.420 --> 01:54:01.420]  Cal mag potassium formula
[01:54:01.740 --> 01:54:06.620]  Um, and I have to attribute it to the work beyond just that. Um,
[01:54:07.340 --> 01:54:10.400]  But yeah calcium is is probably one of the biggest deficiencies
[01:54:11.340 --> 01:54:16.880]  And if that ratio is balanced correctly and the plants are healthy and you have a proper microbial
[01:54:17.740 --> 01:54:24.780]  communities in the soil, um that calcium will really help protect the plant from falling over from
[01:54:25.340 --> 01:54:31.580]  Uh, you know branches breaking off the calcium is the foundation the strength the concrete in the cell
[01:54:31.980 --> 01:54:33.500]  Uh the plant cell
[01:54:33.500 --> 01:54:37.740]  And then then you get into some other things like you're adding in like a fulvic acid
[01:54:38.140 --> 01:54:44.060]  Which really increases the strength and helps to bind those calcium atoms on a molecular level
[01:54:44.460 --> 01:54:51.260]  But not now i'm getting probably a little too deep but calcium is really really important and and often overlooked. Uh nutrient
[01:54:53.980 --> 01:54:55.980]  And what are some uh
[01:54:56.060 --> 01:54:58.060]  sources of calcium that
[01:54:58.540 --> 01:54:59.400]  are
[01:54:59.400 --> 01:55:01.260]  cost-effective and
[01:55:01.340 --> 01:55:02.700]  readily available
[01:55:02.700 --> 01:55:08.780]  All right, so that's some more of michael's work and you know, this will all become available soon enough
[01:55:08.860 --> 01:55:13.420]  But he's found some resources similar to soilscape solutions phyllo skier
[01:55:13.980 --> 01:55:16.060]  um that is really plant available and
[01:55:16.620 --> 01:55:20.540]  It's by doing by taking this approach, right? Think about it like this
[01:55:21.180 --> 01:55:25.100]  Um, if the plant doesn't have to expend half of its energy
[01:55:26.060 --> 01:55:29.120]  Making exudates and excreting it down and feeding the biology
[01:55:30.000 --> 01:55:36.740]  Um, and it can just uptake these nutrients which the biology would actually have been doing is breaking down the calcium and magnesium
[01:55:37.040 --> 01:55:39.360]  In in the soil structure and then releasing it back
[01:55:40.080 --> 01:55:45.940]  The plant doesn't have to work that hard. So now now the plants has these nutrients on its leaves fully
[01:55:46.560 --> 01:55:47.520]  and
[01:55:47.520 --> 01:55:51.380]  Therefore it's not it's not being forced to to provide as much exudates
[01:55:52.000 --> 01:55:54.800]  Down into the soil, which is an energy exchange
[01:55:55.520 --> 01:56:01.840]  Um, so therefore it can spend more time either stretching or setting up bud sites or actually producing flowers
[01:56:02.480 --> 01:56:04.480]  So, you know that is the future
[01:56:04.640 --> 01:56:11.040]  Um, you know kev kev proved it to me, you know a couple years back and on some of the work he did with soilscape solutions
[01:56:11.440 --> 01:56:13.120]  phyllos product
[01:56:13.120 --> 01:56:15.040]  Um, you know because he's on top of a mountain man
[01:56:15.040 --> 01:56:20.800]  He's got freaking 80 degree temperature swings and from day to night and the wind is freaking insane up there
[01:56:21.520 --> 01:56:24.560]  And when he showed me how heavily they stacked
[01:56:25.280 --> 01:56:26.880]  Uh, I was I was like, all right
[01:56:26.880 --> 01:56:33.520]  What what are you doing? And so we deep dove down that and we chopped it up about hey, you know, this is probably
[01:56:34.480 --> 01:56:36.480]  Allowing the plant to express itself
[01:56:36.960 --> 01:56:40.740]  More than just try to fucking survive up there in that extremes
[01:56:41.520 --> 01:56:48.640]  And yeah, he dropped me a couple of nugs when I saw him, uh last of some, uh, cherry pie and oh bam
[01:56:49.040 --> 01:56:51.040]  That shit's greasy
[01:56:52.000 --> 01:56:58.480]  I had to be real careful when I was playing with that shit. Uh, but that goes to prove to you that there's definitely something to
[01:56:59.200 --> 01:57:03.780]  Um not making the plant work so hard so it can really express its genetics
[01:57:04.560 --> 01:57:09.940]  And hit its full potential and yields, um, you know and and these volatile compounds like terpene production
[01:57:10.480 --> 01:57:16.720]  so, um, yeah, i'm a big fan of feeding the soil and the plant and I think that's going to be uh,
[01:57:16.800 --> 01:57:18.800]  the future of of you know
[01:57:19.040 --> 01:57:26.560]  High value crop production is is taking that, you know, give the plant a little bit of slack so it can it can perform
[01:57:26.800 --> 01:57:28.880]  but also feed the soil so that
[01:57:29.440 --> 01:57:35.920]  The soil is as healthy as the plant and then the combination, you know is pushing you toward what I would consider full plant potential
[01:57:36.560 --> 01:57:41.680]  And it's going to be easier for everybody once they learn this shit because you don't have to go and pump
[01:57:42.000 --> 01:57:49.040]  Shit and mix reservoirs all day. You just kind of just let it be once you figure out, you know any given no-till
[01:57:49.680 --> 01:57:52.080]  Or something like that and your shit's going to be better
[01:57:52.560 --> 01:57:57.600]  Yeah, yeah, and and your seeds are more potent or your or your cannabis is going to be more potent
[01:57:57.840 --> 01:58:03.280]  And yes gypsum gypsum is under rated a lot of people like, you know, oh don't throw gypsum
[01:58:03.840 --> 01:58:07.440]  Again, you got to be you know on top of your chemistry here
[01:58:07.520 --> 01:58:12.320]  You can't just be like oh i'm gonna use i'm gonna use i'm gonna be a moron just throw a whole bunch of gypsum down
[01:58:12.640 --> 01:58:15.680]  If you don't need it, you're gonna cause fucking problems. So
[01:58:16.240 --> 01:58:18.800]  uh again test test test
[01:58:19.440 --> 01:58:23.520]  Do small incremental adjustments. Don't just get fucking stupid
[01:58:24.160 --> 01:58:28.160]  And and then after you've done the amendment, you know a couple weeks later test again
[01:58:28.240 --> 01:58:32.720]  I mean what you're trying to do is hit that sweet spot that that perfect
[01:58:33.500 --> 01:58:39.760]  Vibration in the soil that everything is there if the plant needs it and not in excess as soon as you get
[01:58:39.820 --> 01:58:45.840]  Excessive you're going to have lockout and that's going to cause pest pressure. This is more less is more when it comes to growing
[01:58:46.480 --> 01:58:47.840]  Absolutely
[01:58:47.840 --> 01:58:54.160]  Don't go and use the biggest freaking dose on something start from the bottom and work your way up whatever it is
[01:58:54.720 --> 01:58:56.720]  I've always found that helpful
[01:58:57.200 --> 01:59:01.840]  Thank you, brother. Thank you for pounding that home because you know so many times I hear horror stories
[01:59:01.920 --> 01:59:06.320]  Oh, yeah, I was using knf and I I did 25 to 1 dilution. I'm like dude
[01:59:06.560 --> 01:59:11.760]  That's a fucking 1000 to 1 dilution. What the fuck are you doing? Oh, you're just dropping it in there
[01:59:12.720 --> 01:59:17.840]  A little is good more is better. Yeah, moron fucking keep it up man. Don't complain when you fuck shit up
[01:59:19.040 --> 01:59:21.440]  Yeah, five mls per gallon, baby
[01:59:21.520 --> 01:59:26.960]  That's that's that's usually what I kind of use, uh when it comes to knf any given solution
[01:59:27.520 --> 01:59:32.080]  And even then work from your bottom way up use less if you can't use three five
[01:59:32.880 --> 01:59:34.640]  Work your way up in there
[01:59:34.640 --> 01:59:39.600]  And then you got to remember there's a lot of shit that you're creating in those ferments. So there's a way you can
[01:59:40.640 --> 01:59:43.680]  Say if there's good and bad in there, you got to show me who that guy is
[01:59:43.760 --> 01:59:46.880]  you know what I mean because any given ferment is new because
[01:59:47.600 --> 01:59:48.560]  it's like
[01:59:48.560 --> 01:59:55.760]  fucking a lot of people are probably grabbing stuff from the grocery store and fermenting bananas trying to get potassium, but
[01:59:56.320 --> 01:59:58.560]  These bananas, you know, they come from some
[01:59:59.120 --> 02:00:04.240]  Farm, you don't know what the fuck they're doing there. So probably has pesticides spread all over the banana
[02:00:04.720 --> 02:00:06.720]  And you're fermenting that shit
[02:00:07.040 --> 02:00:10.800]  And you know that the nutrient value is low because it was all jacked up on mpk
[02:00:11.200 --> 02:00:16.180]  And you ain't getting fucking nutrients out of the soil when you grow that way you're feeding your plants mcdonald's
[02:00:17.600 --> 02:00:19.600]  Big max
[02:00:19.840 --> 02:00:21.840]  That's gonna go well
[02:00:22.080 --> 02:00:24.080]  Yeah
[02:00:24.160 --> 02:00:26.960]  No, yeah, you really if you're gonna if you're gonna dabble in
[02:00:27.760 --> 02:00:29.760]  um playing with
[02:00:30.160 --> 02:00:33.120]  Nf which is what we americanized it and call it
[02:00:33.840 --> 02:00:41.840]  Knf, but the whole rest of the world calls us natural farming or nf and it was actually invented in japan. Uh to begin with so
[02:00:42.480 --> 02:00:48.820]  Uh, anyway, yeah, if you're gonna go down the rabbit hole be responsible follow the fucking directions
[02:00:49.620 --> 02:00:55.940]  You know don't be all experiment like you think you're smarter this is thousands of years of hard work and
[02:00:56.480 --> 02:01:02.260]  Lessons to get to that far. Um, yeah that pop up on the wca. Yeah, I love that shit. Uh,
[02:01:03.300 --> 02:01:05.300]  You know all of these nutrients again
[02:01:05.940 --> 02:01:09.380]  Have been formulated from natural things. Um, they are
[02:01:09.940 --> 02:01:16.580]  Plant available because they've been fermented in a way that the bacteria are not going to have to spend a lot of energy
[02:01:16.900 --> 02:01:20.740]  Mining them they'll just be able to consume them and and release them right away
[02:01:21.140 --> 02:01:24.260]  Uh plant available or or to some degree, you know
[02:01:24.260 --> 02:01:28.500]  The the colonization of the leaves themselves will have the necessary bacteria to release it
[02:01:28.820 --> 02:01:32.580]  Instead of pumping all the exudates down and then sucking all the nutrients back up
[02:01:36.420 --> 02:01:41.780]  I'm a big fan of morning big fan of morning before the fucking sun comes up or just as it's coming up
[02:01:42.180 --> 02:01:48.500]  Um, or a little bit at night doesn't hurt because you know, the plant's going to shut down a lot of its work, you know at night
[02:01:48.900 --> 02:01:55.380]  Um, so it'll be available for for the plant as it slows down, but I think you know breakfast
[02:01:55.860 --> 02:01:57.860]  An important meal so, you know
[02:01:57.860 --> 02:02:03.460]  If you're going to feed feed really early in the morning, but not not at fucking high to high high noon
[02:02:03.700 --> 02:02:06.020]  You're you're going to stress your fucking plan out
[02:02:06.580 --> 02:02:11.780]  And people forage for knf in the morning because the plant up takes all the nutrients in the morning
[02:02:11.780 --> 02:02:17.460]  I'd imagine that's kind of the same thing when you're feeding and then it's kind of like sucking up all that stuff into the plant
[02:02:18.180 --> 02:02:20.820]  that's just my two cents on that, you know as opposed to
[02:02:21.540 --> 02:02:23.560]  When it's going to sleep a lot of the activities
[02:02:24.660 --> 02:02:29.060]  Going to sleep right spot on dude spot on. That's that's why they do that
[02:02:29.060 --> 02:02:34.100]  That's why they harvest the the plants and nf first thing in the morning because that's when they're charging
[02:02:34.900 --> 02:02:39.460]  Uh breakfast of champions, I love it and i'm sorry I lost that last one but uh, you know
[02:02:39.460 --> 02:02:44.260]  There's dolmenic line is is completely different than calcitic lime. So, you know
[02:02:44.800 --> 02:02:48.680]  Understand that calcitic lime is more heavily in in calcium
[02:02:49.300 --> 02:02:53.780]  Um, so if that's if you're looking for a source of calcium, um, that's where you start
[02:02:53.780 --> 02:02:59.060]  But remember you're fucking your ph up, you know, so again, you got to be really careful about this shit
[02:02:59.940 --> 02:03:05.540]  Uh, yes, of course the the finer the lime is the easier it is for it to be broken down
[02:03:05.940 --> 02:03:10.600]  Lime flower is by far the best but again, you have to be careful about application
[02:03:10.660 --> 02:03:14.900]  If it's if it's in the summer months and the soil's hot you're gonna fucking do some damage
[02:03:14.900 --> 02:03:20.580]  So you really gotta learn what you're doing and the difference between the two. Oh god. Yes. I love
[02:03:21.120 --> 02:03:27.220]  Biodynamics, you know people laughed at me when I first started talking about that years ago planting on the moons harvesting on the moons
[02:03:27.540 --> 02:03:31.380]  You know the 501 through the 507 or 8 I think it is
[02:03:32.020 --> 02:03:35.060]  The 500s are the preps made and basically you take
[02:03:35.860 --> 02:03:41.880]  Cow manure you put it in a horn you bury it at a certain time, you know in the fall at the right direction
[02:03:43.060 --> 02:03:47.780]  And then you come back in spring and guess what that is. It's a fucking imo collection man. That's all it is
[02:03:48.180 --> 02:03:53.320]  That stinky nasty cow poop that you buried now smells like forest inoculant
[02:03:53.560 --> 02:03:57.880]  So, I mean gene gene has a video where he talks about the natives
[02:03:58.360 --> 02:04:02.080]  harvesting trees for their bowls when the full moon was out because all the
[02:04:02.360 --> 02:04:07.520]  Energy was in the wood and he put that perspective in harvesting for flower, you know
[02:04:08.200 --> 02:04:12.280]  Preserving the taste even more so because he harvests whenever he can
[02:04:12.840 --> 02:04:17.160]  Can on the full moon, you know what I mean? Whenever you know, and he keeps that in perspective
[02:04:17.160 --> 02:04:19.160]  So the moon's got a lot to do with
[02:04:19.640 --> 02:04:25.840]  Growing that's for sure and how humans act that's for sure. All right. I mean, come on how much percentage of we are water
[02:04:26.120 --> 02:04:32.480]  So to think that we would not be affected like the ocean high tide low tide are directly affected by
[02:04:33.000 --> 02:04:38.400]  Full moons and new moons. So to think to think that that doesn't have something to do with everything
[02:04:38.400 --> 02:04:40.920]  You're is foolish. You're being arrogant
[02:04:43.080 --> 02:04:48.280]  Yeah, right and look at astrology man, I mean you're born in a certain chart at a certain time
[02:04:48.280 --> 02:04:53.280]  You're gonna have these tendencies and you can't tell me that shit don't fucking work if you're dealing with
[02:04:54.000 --> 02:04:56.000]  Scary when you're reading
[02:05:06.600 --> 02:05:10.440]  No, but the people I've worked with that are what I want to consider
[02:05:11.720 --> 02:05:15.640]  really solid in the understanding and knowledge of birth charts and
[02:05:16.440 --> 02:05:19.200]  Rotational pulls of different planets because that's what it is
[02:05:19.360 --> 02:05:24.780]  The planets are no different than the fucking moon man when they're close enough to pull in one way when they're further enough away
[02:05:24.780 --> 02:05:27.920]  They have less of an effect. So all of this goes back to
[02:05:28.640 --> 02:05:30.640]  Biodynamics is that you're using?
[02:05:31.320 --> 02:05:33.320]  magnetic pulls as a
[02:05:34.000 --> 02:05:36.420]  as a force in the way you're
[02:05:36.980 --> 02:05:43.640]  Relating to or harvesting or taking care of your plants and there's definitely something to it. I mean that ain't fucking woo-woo
[02:05:44.640 --> 02:05:47.560]  But you know teach their own straight up
[02:05:51.780 --> 02:05:56.860]  All right, boys, you know, I mean I do the whole teaming series with
[02:05:57.780 --> 02:06:04.220]  Lohenfeld's but what do you guys recommend for for people that want to you know, really dive down the understanding of the cannibals plan
[02:06:10.980 --> 02:06:16.300]  It's my book and it's a Masonic's guide to pollination
[02:06:16.900 --> 02:06:18.620]  I heard about that
[02:06:18.620 --> 02:06:24.240]  Nice, I teach you how to pollinate in one simple. I friendly book
[02:06:25.300 --> 02:06:26.580]  beautiful
[02:06:26.580 --> 02:06:28.580]  All right. What are you gonna do the next one?
[02:06:29.180 --> 02:06:35.960]  I'm doing the coloring book and I'm dropping issue to issue two is gonna be on simple can that permits nice nice
[02:06:36.860 --> 02:06:41.420]  All right, then water soluble calcium from fish amino acids, you know some easy stuff
[02:06:41.540 --> 02:06:48.080]  Yeah, yeah, yeah nice and I think you I think you've got to go to the next level and do a deep dive on the
[02:06:48.080 --> 02:06:50.080]  history of the cannabis plant
[02:06:54.900 --> 02:06:56.900]  Well, this is actually the
[02:06:57.620 --> 02:07:00.020]  Illegalization of weed in America. This is a good read too
[02:07:00.260 --> 02:07:06.220]  But it has nothing to do on how to grow weed, but it gives you a lot of perspective on what we smoke every single day
[02:07:06.740 --> 02:07:08.300]  nice
[02:07:08.300 --> 02:07:09.700]  Yeah
[02:07:09.700 --> 02:07:15.460]  Yeah, there's there's a lot of good books coming out. I think that now people are more mainstream about
[02:07:15.980 --> 02:07:18.260]  understanding, you know the relationship between
[02:07:19.180 --> 02:07:20.940]  the soil
[02:07:20.940 --> 02:07:26.540]  Biota and the plant itself, you know, I still use this phrase to date and that's you know
[02:07:26.540 --> 02:07:29.740]  What Leonardo da Vinci stated back in 1735?
[02:07:29.740 --> 02:07:36.780]  I believe that we know more about the movement of the celestial bodies overhead that we know about the soil underfoot
[02:07:36.780 --> 02:07:44.060]  And yeah, we're fucking getting ready to land on Mars and build space fucking colonies on the moon and what the fuck man
[02:07:44.060 --> 02:07:47.740]  We got half of our world is polluted because of the shit we've been doing in the past
[02:07:47.940 --> 02:07:53.580]  Let's you know, let's reel back a little here peeps and you know, let's let's fix the shit here before we go
[02:07:53.580 --> 02:08:01.480]  You know blasting off to fucking colonize other fucking planets. It's fucking insanity, but sorry didn't mean to soapbox that one
[02:08:01.800 --> 02:08:03.800]  Do
[02:08:03.960 --> 02:08:09.080]  You worry about pollen drift seeing that you're outdoors, I mean I grow in Compton, California
[02:08:09.080 --> 02:08:12.360]  I'm not in like some place where dude has a cash crop next door
