[00:14.720 --> 00:17.440]  Welcome back, Cannabis community.
[45:59.820 --> 46:01.060]  That's part of the club.
[46:01.060 --> 46:02.620]  That's welcome to the dab club.
[46:02.620 --> 46:04.340]  Michael fucking cough for 20 minutes
[46:04.340 --> 46:05.860]  and shoot a booger out of his nose still.
[46:05.860 --> 46:09.260]  I've been dabbing for years and I still cough for a while.
[46:10.420 --> 46:12.060]  I gave James a dab the other day.
[46:12.060 --> 46:13.780]  My buddy James has got a shaved head.
[46:13.780 --> 46:14.900]  He just shaved his head real close.
[46:14.900 --> 46:16.420]  He gives himself a little buzz cut
[46:16.420 --> 46:17.700]  and he's got a little beard.
[46:17.700 --> 46:19.380]  And he took a dab the other day that I can,
[46:19.380 --> 46:20.660]  it looked like you were just,
[46:20.660 --> 46:22.500]  like his head became a fucking sprinkler.
[46:22.500 --> 46:23.340]  Literally just got hit with a bucket of water.
[46:23.340 --> 46:24.260]  And it just kept dripping.
[46:24.820 --> 46:25.660]  And I was like, where's it all coming from?
[46:25.660 --> 46:26.660]  He's like, boss man, I'm sweating
[46:26.660 --> 46:27.940]  like a motherfucker back here.
[46:27.940 --> 46:29.580]  It was so funny watching James sweat.
[46:29.580 --> 46:31.100]  He dabs every day with me.
[46:31.100 --> 46:32.180]  That dab got him.
[46:32.180 --> 46:34.140]  I just moved from one spot to another.
[46:34.140 --> 46:36.500]  And in the middle of the move, I stopped and took a dab.
[46:36.500 --> 46:39.100]  And it was a little big and it was a little hot.
[46:40.020 --> 46:41.100]  I had to change shirts after.
[46:41.100 --> 46:42.540]  Let's talk about temperature.
[46:43.620 --> 46:45.460]  You don't want a really hot dab.
[46:45.460 --> 46:46.660]  Hot dabs burn your lungs.
[46:46.660 --> 46:47.780]  Hot dabs burn turps.
[46:47.780 --> 46:49.940]  Hot dabs, I do hot dabs.
[46:49.940 --> 46:52.220]  You feel a hot dab in your lungs a lot.
[46:52.220 --> 46:54.860]  Jeff does a hot dab for a specific reason.
[46:54.860 --> 46:58.260]  He takes a hot dab because he takes a huge dab.
[46:58.260 --> 47:01.260]  And if the dab isn't hot enough at the beginning,
[47:01.260 --> 47:03.060]  there's not enough heat there in the middle
[47:03.060 --> 47:05.540]  and to properly give him the hit he's trying to take.
[47:05.540 --> 47:07.660]  And I waste three quarters of what I just threw in the nail.
[47:07.660 --> 47:09.980]  And then you end up Q-tipping it out like a moron.
[47:09.980 --> 47:12.180]  I'm gonna, a humble brag is what I think
[47:12.180 --> 47:14.100]  this might've been called back in the day.
[47:14.100 --> 47:15.980]  What we just told this listener to smoke
[47:15.980 --> 47:18.500]  is half of a grain of rice for his first dab.
[47:18.500 --> 47:19.620]  And it's going to be effective.
[47:19.620 --> 47:21.300]  It's not gonna leave him short of anything.
[47:21.300 --> 47:22.620]  You'll be high from this.
[47:22.620 --> 47:25.060]  Arachnid death, you'll get high from this.
[47:25.060 --> 47:26.220]  And if you don't smoke another one,
[47:26.220 --> 47:27.380]  if you don't smoke another one,
[47:27.380 --> 47:29.380]  and then start playing games with yourself.
[47:29.380 --> 47:31.180]  You'll be like, well, a dab hits you immediately.
[47:31.180 --> 47:32.020]  So you'll know.
[47:32.020 --> 47:33.300]  You'll be like, do I want another one or not?
[47:33.300 --> 47:35.380]  And you'll know, yes or no.
[47:35.380 --> 47:36.720]  And then start playing games with yourself.
[47:36.720 --> 47:38.040]  See how much of a dab you can take.
[47:38.040 --> 47:39.740]  What I like to do with the Nectar Collector,
[47:39.740 --> 47:40.980]  I will make a worm.
[47:40.980 --> 47:44.900]  I'll take a long ass, like a fucking three or four inch worm
[47:44.900 --> 47:48.420]  of hash and lay it on whatever piece of glass I'm using.
[47:48.420 --> 47:49.840]  And I will smoke the whole fucking thing
[47:49.840 --> 47:50.940]  with the Nectar Collector.
[47:51.780 --> 47:54.380]  Like a goddamn ant eater sucking up a line of ants.
[47:54.380 --> 47:55.540]  But what I was getting at is,
[47:55.540 --> 47:58.220]  we just told this guy to smoke a piece of rice.
[47:58.220 --> 48:00.500]  The dab I just put on this dabber,
[48:00.500 --> 48:03.420]  that's probably 0.3 of a gram.
[48:03.420 --> 48:06.660]  That's probably, would you say pinky nail?
[48:06.660 --> 48:08.220]  It's an adult male's thumbnail.
[48:08.220 --> 48:09.180]  I wouldn't say thumbnail,
[48:09.180 --> 48:10.820]  I'd say that's like a pointer fingernail.
[48:10.820 --> 48:11.900]  Tip it towards me.
[48:13.180 --> 48:14.580]  You got big man hands though, bro.
[48:14.580 --> 48:15.700]  You're six foot something.
[48:15.700 --> 48:18.100]  It's a decent guy's ring finger nail.
[48:18.100 --> 48:18.940]  I'll give it a ring finger nail.
[48:19.500 --> 48:22.540]  Three or four times thicker than anything I've ever seen.
[48:22.540 --> 48:24.260]  And I'm gonna take this dab here in just a second
[48:24.260 --> 48:26.740]  when Mike's talking and it's not gonna ruin me.
[48:26.740 --> 48:28.180]  I'm hopefully not gonna cough.
[48:28.180 --> 48:30.500]  It'll make my eyes a touch red for a few minutes.
[48:30.500 --> 48:32.880]  This kind of ties into another piece.
[48:32.880 --> 48:37.180]  He mentions what he's listening to when he smokes
[48:37.180 --> 48:39.660]  and then says he hopes that's up to snuff.
[48:39.660 --> 48:43.300]  And when you read that, the first thing that hit me was,
[48:43.300 --> 48:45.580]  bro, it's music that you like.
[48:45.580 --> 48:46.420]  Oh, love it whatever you want.
[48:46.740 --> 48:48.700]  The only person who gets to decide
[48:48.700 --> 48:50.260]  if it's up to snuff is you.
[48:50.260 --> 48:51.100]  Yes.
[48:51.100 --> 48:53.160]  And with the dab size,
[48:54.940 --> 48:56.980]  people have this weird competition thing
[48:56.980 --> 48:58.140]  that they do with everything.
[48:58.140 --> 49:00.420]  You're gonna eat one donut, I'm gonna eat two.
[49:00.420 --> 49:02.720]  You're gonna hit on one chick, I'm gonna hit on two.
[49:02.720 --> 49:05.420]  You're gonna take one dab, I'm gonna take two.
[49:05.420 --> 49:07.360]  Please don't do that with Hash.
[49:09.340 --> 49:13.400]  Marijuana is totally fun until you way overdo it.
[49:13.400 --> 49:16.300]  And if you just kind of go easy
[49:16.300 --> 49:18.200]  and figure out where your limits are a little bit,
[49:18.200 --> 49:20.760]  you're gonna have such a better time.
[49:20.760 --> 49:22.120]  Remember the dude having to call his wife
[49:22.120 --> 49:23.320]  to come pick his ass up?
[49:24.720 --> 49:26.320]  Remember the cop that had to call 911
[49:26.320 --> 49:27.840]  because he was too high and thought he was dying?
[49:27.840 --> 49:29.480]  Thought he was dying.
[49:29.480 --> 49:31.080]  It happens, people end up.
[49:31.080 --> 49:33.720]  No, put a space between those sentences
[49:33.720 --> 49:35.400]  because we just said the guy that called 911
[49:35.400 --> 49:36.240]  because he thought he was dying
[49:36.240 --> 49:37.160]  and then you said it happens.
[49:37.160 --> 49:39.160]  People do not die from cannabis, that's impossible.
[49:39.160 --> 49:41.320]  You can't die from consuming too much weed,
[49:41.320 --> 49:43.400]  but you can make yourself miserable
[49:43.400 --> 49:45.360]  by consuming too much weed.
[49:45.360 --> 49:48.080]  And in the legalization stage,
[49:48.080 --> 49:51.280]  there was a big bump in people calling poison control
[49:51.280 --> 49:52.840]  and then showing up at the ERs
[49:52.840 --> 49:56.360]  for just having way over consumed, not paying attention.
[49:56.360 --> 49:58.680]  Typically with edibles, people fucking hate,
[49:58.680 --> 49:59.920]  adults hate reading labels.
[49:59.920 --> 50:01.440]  We don't read labels for shit.
[50:02.680 --> 50:05.320]  And so a lot of people way over consumed edibles
[50:05.320 --> 50:07.060]  and ended up in the hospital the first time
[50:07.060 --> 50:09.400]  they ate edibles in Colorado or Washington
[50:09.400 --> 50:11.080]  just because they never read the label.
[50:11.080 --> 50:13.440]  And if you just take a little dab and see where you're at,
[50:13.440 --> 50:15.000]  you're gonna have a great time.
[50:16.200 --> 50:18.960]  If you look at your friend that's a regular dabber
[50:18.960 --> 50:21.440]  and try to mimic their consumption level,
[50:21.440 --> 50:23.520]  you're gonna have a miserable fucking time.
[50:23.520 --> 50:25.400]  Maybe, maybe he's gonna fucking love it.
[50:25.400 --> 50:26.960]  He could be like me, I'm a savage
[50:26.960 --> 50:28.600]  and I love just crossing that threshold.
[50:28.600 --> 50:33.600]  Pretty much everyone I know has a type of alcoholic beverage
[50:33.760 --> 50:36.160]  that they can't even think about.
[50:36.440 --> 50:39.920]  They start to say whiskey sour or whatever it is for them.
[50:39.920 --> 50:41.360]  That's Jose Cuervo.
[50:41.360 --> 50:43.880]  Their nose starts running a little into their throat
[50:43.880 --> 50:47.760]  and their tongue starts getting real thick and dry.
[50:47.760 --> 50:50.840]  And everyone has that because when you were first learning
[50:50.840 --> 50:52.980]  to consume alcohol, you way over did it
[50:52.980 --> 50:54.200]  with whatever product.
[50:55.200 --> 50:59.660]  And if you can just avoid doing that to yourself with hash,
[50:59.660 --> 51:01.800]  you don't ever have to be the guy that has to,
[51:01.800 --> 51:04.080]  yeah, the first time I took a dab, I pooped myself
[51:04.080 --> 51:05.560]  and fell asleep on Jerry's couch.
[51:05.920 --> 51:07.920]  I just put too much of a dab in the rig for myself.
[51:07.920 --> 51:10.840]  So I just tag team buddy past the leftover dab to Mike.
[51:10.840 --> 51:12.760]  That's why he cut out.
[51:12.760 --> 51:13.600]  Teamwork.
[51:15.000 --> 51:15.840]  All right.
[51:15.840 --> 51:17.440]  Oh, I got a hell of a head.
[51:17.440 --> 51:18.920]  Yeah, that was a pretty big dab.
[51:18.920 --> 51:21.280]  Made sure to save you a little extra.
[51:21.280 --> 51:22.680]  I didn't wanna do what you're doing.
[51:22.680 --> 51:24.600]  I'm gonna turn Mike's mic down for just a minute, bro.
[51:24.600 --> 51:26.400]  When you're ready, give me a thumbs up.
[51:27.320 --> 51:28.840]  I wasn't trying to be rude and kill him, you guys.
[51:28.840 --> 51:30.440]  That was kind of a bigger dab than Mike needed.
[51:30.440 --> 51:31.480]  He's got his thumbs down.
[51:31.480 --> 51:32.840]  He just, there's two thumbs down.
[51:32.840 --> 51:35.200]  Like do not fuck with my microphone.
[51:35.840 --> 51:36.680]  I wanna ask Mike a question.
[51:36.680 --> 51:39.680]  He can listen, but it's gonna be a minute before he replies.
[51:39.680 --> 51:44.680]  Our listener says, I smoke one hit each time
[51:44.680 --> 51:49.000]  and I quit because I'm pretty sure he's plenty high.
[51:49.000 --> 51:54.000]  Can we quantify what a dab is going to do to him?
[51:54.000 --> 51:56.320]  Like how many hits do you think a dab equals?
[51:56.320 --> 51:58.560]  If he takes one hit at a time,
[51:58.560 --> 52:00.320]  how many hits do you think it would take
[52:00.320 --> 52:01.880]  to get to a small dab?
[52:01.880 --> 52:03.840]  Would you say three?
[52:03.840 --> 52:05.880]  You just showed me six.
[52:05.880 --> 52:07.520]  So six hits off of your pipe.
[52:07.520 --> 52:09.080]  You're gonna have to work your way up to six hits
[52:09.080 --> 52:12.440]  off your pipe to achieve what you get with one dab.
[52:12.440 --> 52:15.120]  Ish, ish, okay.
[52:15.120 --> 52:16.240]  I would almost agree with that.
[52:16.240 --> 52:18.400]  I'd say, yeah, I said five was my first guess.
[52:18.400 --> 52:20.360]  I was gonna say five or 10 and you gave me six.
[52:20.360 --> 52:23.640]  So yeah, and then just imagine
[52:23.640 --> 52:25.520]  that you're gonna be six times higher.
[52:25.520 --> 52:27.280]  When you take a dab, you're gonna be six times higher
[52:27.280 --> 52:29.760]  than when you smoke that one hit of weed that you smoke.
[52:29.760 --> 52:31.240]  And we don't know what kind of weed you're smoking.
[52:31.640 --> 52:32.480]  Are you smoking high grade weed?
[52:32.480 --> 52:34.280]  You smoking Mexican brick weed?
[52:34.280 --> 52:35.800]  If you're smoking Mexican brick weed
[52:35.800 --> 52:37.320]  and you step up to a dab,
[52:37.320 --> 52:40.040]  it's going to be a game fucking changer.
[52:40.040 --> 52:41.680]  One thing to mention,
[52:41.680 --> 52:44.120]  the dabs will ruin your tolerance for weed.
[52:44.120 --> 52:44.960]  If you start regularly.
[52:44.960 --> 52:45.920]  They can for sure.
[52:45.920 --> 52:48.320]  Yeah, I can smoke all the joints.
[52:48.320 --> 52:50.480]  If you've got joints, I'll smoke them all.
[52:50.480 --> 52:52.560]  Like bring them and we'll smoke them.
[52:52.560 --> 52:54.680]  I'll get cotton mouth and I'll get a sore throat eventually,
[52:54.680 --> 52:55.880]  but I won't get stoned.
[52:57.000 --> 52:59.080]  Then I'll go take a dab and I'll be high as a motherfucker.
[52:59.080 --> 53:01.120]  It'll kick all the joints in.
[53:01.960 --> 53:04.960]  I have to be really careful with my hash consumption
[53:04.960 --> 53:07.200]  or I'll ruin flowers for myself for a while.
[53:08.360 --> 53:10.760]  And I fix that with just a quick little vacation.
[53:10.760 --> 53:12.760]  I like to smoke flowers at concerts and stuff.
[53:12.760 --> 53:14.280]  And I smoke a lot of flowers.
[53:14.280 --> 53:16.080]  Flowers still my favorite way to go.
[53:16.080 --> 53:17.280]  It's flowers in a bong.
[53:17.280 --> 53:18.200]  It's the way it all started.
[53:18.200 --> 53:19.560]  Flowers in a bong, man.
[53:19.560 --> 53:21.600]  I was smoking flowers in a bong a little while back.
[53:21.600 --> 53:22.440]  I'm old, man.
[53:22.440 --> 53:23.800]  My lungs don't work anymore.
[53:23.800 --> 53:24.640]  That's hard.
[53:25.520 --> 53:26.360]  It's funny.
[53:26.360 --> 53:27.920]  My lungs like the bong hit a lot more
[53:27.920 --> 53:29.200]  than they like the dab hit.
[53:29.200 --> 53:30.040]  I can tell.
[53:30.280 --> 53:31.480]  Because I'm a smoker,
[53:31.480 --> 53:34.480]  my lungs have been trained for fuck 20 years.
[53:34.480 --> 53:36.360]  Did we tell this guy to expect coughing?
[53:36.360 --> 53:37.200]  Did we mention that?
[53:37.200 --> 53:38.320]  You're gonna cough.
[53:38.320 --> 53:39.160]  Uncomfortable.
[53:39.160 --> 53:41.320]  You just heard Mike cough for a long time.
[53:41.320 --> 53:43.320]  Your throat's designed to prevent you
[53:43.320 --> 53:44.960]  from doing what you're trying to do with it.
[53:44.960 --> 53:47.760]  If you are a cigarette smoker,
[53:47.760 --> 53:49.520]  it's going to increase your coughing.
[53:49.520 --> 53:51.520]  You notice I don't cough when I dab.
[53:51.520 --> 53:53.400]  My friend Elijah, he doesn't cough when he dab.
[53:53.400 --> 53:54.400]  We don't smoke cigarettes.
[53:54.400 --> 53:56.360]  Mike and James, they cough like sons of bitches
[53:56.360 --> 53:57.400]  when they dab and they both,
[53:57.400 --> 53:59.040]  Brian coughs.
[53:59.080 --> 54:00.240]  You guys all smoke cigarettes?
[54:00.240 --> 54:01.080]  I can feel it.
[54:01.080 --> 54:03.640]  Because it's not just when I dab.
[54:03.640 --> 54:05.720]  When I hit a vape of any kind,
[54:05.720 --> 54:10.240]  even the little oil stick or whatever,
[54:10.240 --> 54:11.680]  hash cartridges,
[54:11.680 --> 54:14.400]  when I hit one of those or a nicotine vape
[54:14.400 --> 54:16.560]  or even one of the little electronic cigarettes
[54:16.560 --> 54:17.800]  that you get at the gas stations.
[54:17.800 --> 54:18.640]  Rattles looser.
[54:18.640 --> 54:23.640]  I feel the same pressure or burn or tightness
[54:23.800 --> 54:25.960]  that causes the cough when I dab.
[54:25.960 --> 54:28.880]  It's the heated liquid vapor versus a smoke.
[54:29.720 --> 54:31.160]  Just jar and loose all your tar lung.
[54:31.160 --> 54:32.320]  It's totally different.
[54:32.320 --> 54:33.160]  Yummy.
[54:33.160 --> 54:35.760]  It's like water and air going through a hose.
[54:35.760 --> 54:36.960]  This dude asked,
[54:36.960 --> 54:39.800]  would you recommend that I attempt to up my tolerance?
[54:39.800 --> 54:41.600]  And if so, how?
[54:41.600 --> 54:43.360]  I would not at all recommend that.
[54:43.360 --> 54:44.320]  Yeah, you're a cheap date.
[54:44.320 --> 54:45.600]  Stay that way.
[54:45.600 --> 54:50.200]  Right, like I can recommend you spend more on dinners too.
[54:51.160 --> 54:53.040]  Yeah, right now it doesn't cost you a lot to get high.
[54:53.040 --> 54:54.360]  It's easier to conceal.
[54:54.360 --> 54:56.520]  You could wear more expensive shoes.
[54:56.520 --> 54:58.000]  No, no, no.
[54:58.000 --> 55:01.000]  There's no reason to push your tolerance further up.
[55:01.000 --> 55:03.320]  When you start dabbing, it's going to do it itself.
[55:03.320 --> 55:04.880]  So don't dab too frequently
[55:04.880 --> 55:06.320]  and then just keep your stash of,
[55:06.320 --> 55:07.680]  don't buy dabs maybe.
[55:07.680 --> 55:09.720]  Only dab when your buddy dabs you out,
[55:09.720 --> 55:10.600]  which is a dick move,
[55:10.600 --> 55:12.320]  but I mean if you don't buy it,
[55:12.320 --> 55:14.200]  then you don't have it there to just become a dab head.
[55:14.200 --> 55:16.000]  You're not always dabbing.
[55:16.000 --> 55:18.480]  I'm just kind of enjoying the thought
[55:18.480 --> 55:20.080]  of what it would be like to be able to get
[55:20.080 --> 55:22.120]  to where I'd wanna be after a hit or two.
[55:23.040 --> 55:24.680]  Like how much cheaper that would be,
[55:24.680 --> 55:27.400]  how much time I would save that way.
[55:28.240 --> 55:30.040]  Like even when I'm dabbing,
[55:30.040 --> 55:34.600]  because I'm a smoker and my lungs can't handle giant dabs,
[55:34.600 --> 55:36.560]  I've gotta sit down and take three or four,
[55:36.560 --> 55:38.600]  which means I've gotta heat the nail three or four times,
[55:38.600 --> 55:40.720]  wait for the dab to cool three or four times,
[55:40.720 --> 55:43.000]  get distracted three or four times,
[55:43.000 --> 55:44.960]  and all of a sudden an hour and a half's gone by
[55:44.960 --> 55:47.040]  and I've gotten baked once.
[55:47.040 --> 55:49.240]  Like if I could take a puff, be fried,
[55:49.240 --> 55:53.160]  and be back to doing whatever it was,
[55:53.160 --> 55:55.360]  that would be preferable.
[55:55.360 --> 55:57.480]  That's why I take one giant dab.
[55:57.480 --> 55:59.760]  There's something happens,
[55:59.760 --> 56:02.680]  something happens to me when I take one big gigantic dab
[56:02.680 --> 56:04.400]  that doesn't happen when I take six
[56:04.400 --> 56:05.800]  or seven little tiny dabs.
[56:05.800 --> 56:07.480]  Just doesn't do it.
[56:07.480 --> 56:10.020]  One big dab really just does it for me.
[56:11.640 --> 56:12.960]  It's different for everybody.
[56:12.960 --> 56:14.200]  And honestly with cannabis,
[56:14.200 --> 56:16.560]  there's so many different ways to consume it.
[56:16.560 --> 56:17.920]  Just playing with the different ones
[56:17.920 --> 56:19.160]  and finding your favorite.
[56:20.320 --> 56:23.360]  And it's a little harder where you are versus where we are.
[56:23.360 --> 56:24.400]  True, true.
[56:26.040 --> 56:28.080]  Dude, I was gonna say, that's why I got a little quiet.
[56:28.080 --> 56:29.640]  I was trying to remember what the fuck I was gonna say.
[56:29.640 --> 56:32.440]  Do you notice that back in the day
[56:32.440 --> 56:34.640]  when you smoked and went to work,
[56:34.640 --> 56:36.960]  not to say that we might take dabs and go to work now.
[56:36.960 --> 56:37.780]  I never did that.
[56:37.780 --> 56:39.000]  I can't answer this question.
[56:39.000 --> 56:40.360]  Okay, hypothetically.
[56:40.360 --> 56:41.720]  No, you don't have these jobs anymore
[56:41.720 --> 56:43.680]  and you don't fucking work there, so fuck those places.
[56:43.680 --> 56:44.840]  When you worked at places before
[56:44.840 --> 56:46.560]  when you weren't allowed to smoke,
[56:46.560 --> 56:48.120]  when you walked in there,
[56:48.120 --> 56:50.480]  did you just feel fucking super high?
[56:50.480 --> 56:52.820]  Like you're like, I'm not supposed to be high at work.
[56:52.820 --> 56:54.400]  I'm really high suddenly.
[56:54.400 --> 56:58.120]  And now that it's okay to show up for work
[56:58.120 --> 57:00.200]  medicated so that you're not in pain
[57:00.200 --> 57:02.480]  and nobody judges you and nobody cares,
[57:02.480 --> 57:06.020]  does it affect your level of highness or medication-ness?
[57:08.540 --> 57:11.040]  It affects my anxiety level around it.
[57:11.040 --> 57:13.440]  Okay, yeah, I think that's what I'm getting at.
[57:14.840 --> 57:19.640]  To be honest, because I'm in an environment
[57:19.640 --> 57:22.040]  where I can be honest with my boss
[57:22.040 --> 57:24.040]  that I took this cannabis product
[57:24.040 --> 57:26.600]  or that cannabis product this morning,
[57:26.600 --> 57:29.560]  work a full shift, do my job as expected,
[57:29.560 --> 57:33.940]  I didn't go home, everybody's fine, nobody gives a shit.
[57:35.400 --> 57:40.360]  I find myself more concerned with making sure
[57:40.360 --> 57:41.800]  it's never an issue.
[57:41.800 --> 57:42.640]  Okay.
[57:43.640 --> 57:47.880]  I would feel worse being too baked
[57:47.880 --> 57:49.860]  to do what I needed to do now
[57:49.860 --> 57:52.500]  than I would have at the coat store when I was 18.
[57:52.500 --> 57:53.740]  All right. Does that make sense?
[57:53.740 --> 57:55.380]  Yeah, no, I'm kind of the same way.
[57:55.380 --> 57:56.220]  Like, well, I'm the boss,
[57:56.220 --> 57:58.540]  so I make sure not to get fucking blown out baked.
[57:58.540 --> 58:01.540]  But like, yeah, I still pay more attention
[58:01.540 --> 58:04.460]  and I'm like, yeah, they don't get mad at us.
[58:04.460 --> 58:06.700]  They know if they know that we're smoking,
[58:06.700 --> 58:07.740]  nobody's said anything.
[58:07.740 --> 58:09.060]  I don't know they even do,
[58:09.060 --> 58:10.900]  but nobody's fucking called us out on it.
[58:10.900 --> 58:12.740]  And so like, they know that we're all
[58:12.740 --> 58:13.940]  medical marijuana patients.
[58:13.940 --> 58:16.960]  So like, we work hard and nobody's calling us out
[58:16.960 --> 58:18.700]  for not having sore knees.
[58:18.740 --> 58:20.860]  And so I make sure not to just be ripped
[58:20.860 --> 58:21.700]  when I show up or something.
[58:21.700 --> 58:24.820]  Right, like what we do is body intensive.
[58:24.820 --> 58:26.740]  Being able to do it for eight hours a day,
[58:26.740 --> 58:27.780]  five days a week.
[58:27.780 --> 58:30.380]  I deal with all the contractors and the city people,
[58:30.380 --> 58:31.820]  so I can't be blown out.
[58:31.820 --> 58:32.660]  I don't need that.
[58:32.660 --> 58:34.220]  I don't need to represent our company all,
[58:34.220 --> 58:35.780]  hey, what's up, bro?
[58:35.780 --> 58:39.140]  I'm gonna try to be bright eyed, white eyed,
[58:39.140 --> 58:40.460]  mostly ready to rock.
[58:40.460 --> 58:41.660]  My favorites when I've been in a grow
[58:41.660 --> 58:43.220]  and I'm like balls deep in a project
[58:43.220 --> 58:44.580]  and a contractor rings the doorbell
[58:44.580 --> 58:45.940]  and I answer the door and I'm like,
[58:45.940 --> 58:46.940]  what's up other human?
[58:46.940 --> 58:49.020]  I haven't seen other humans in like seven hours.
[58:49.020 --> 58:49.860]  It's good to see it.
[58:49.860 --> 58:51.060]  And they're like, hey,
[58:51.060 --> 58:52.740]  they just look at me like I'm fucking a caveman.
[58:52.740 --> 58:53.580]  It's so funny.
[58:53.580 --> 58:56.720]  When I was working strictly the retail side,
[58:58.100 --> 59:00.900]  you don't carry that wonderful odor with you so much
[59:00.900 --> 59:02.740]  when you go to lunch.
[59:02.740 --> 59:05.240]  I was standing at line at fucking subway today
[59:05.240 --> 59:07.540]  and I look up and I look around
[59:07.540 --> 59:08.380]  and there's a little line.
[59:08.380 --> 59:09.980]  You had to chill for a minute.
[59:09.980 --> 59:10.900]  I didn't have to do anything.
[59:10.900 --> 59:11.980]  So I'm playing with my phone.
[59:11.980 --> 59:13.940]  I look up and I'm getting weird looks
[59:13.940 --> 59:15.380]  from like seven people.
[59:15.380 --> 59:17.020]  So the first thing I do is glance down
[59:17.020 --> 59:18.500]  and I'm like, nope, flies closed.
[59:18.500 --> 59:19.340]  What the fuck?
[59:20.660 --> 59:21.820]  Oh, I get it.
[59:21.820 --> 59:24.100]  I smell fucking awesome.
[59:24.100 --> 59:26.340]  And they're all wondering if I'm too high to talk
[59:26.340 --> 59:27.700]  or if I work with it.
[59:27.700 --> 59:28.540]  Yep.
[59:30.620 --> 59:33.380]  I showed up to a restaurant in Colorado Springs
[59:33.380 --> 59:34.860]  where you order at a window
[59:34.860 --> 59:36.580]  and then you sit down and they bring your food out to you
[59:36.580 --> 59:39.220]  and we ordered and we paid
[59:39.220 --> 59:40.260]  and the guy goes, all right,
[59:40.260 --> 59:41.300]  you'll be sitting outside, right?
[59:41.300 --> 59:42.640]  We'll bring that right to you.
[59:42.640 --> 59:44.140]  And it was fucking snowing, dude.
[59:44.140 --> 59:46.140]  And we're like, no, I'm sitting outside.
[59:46.140 --> 59:46.980]  What the fuck?
[59:46.980 --> 59:49.540]  And they're like, oh, we really can't have you guys in here.
[59:49.540 --> 59:50.380]  And I kind of looked at him
[59:50.380 --> 59:52.180]  and the person that was with me looked at me like,
[59:52.180 --> 59:54.100]  and they're like, so do you not like fucking dreadlocks
[59:54.100 --> 59:55.660]  or what's the fucking problem?
[59:55.660 --> 59:57.620]  Because that was the only issue we could spot like you.
[59:57.620 --> 59:58.740]  I got to check the fly.
[59:58.740 --> 59:59.780]  I got cash.
[59:59.780 --> 01:00:00.620]  Everything's cool here.
[01:00:00.620 --> 01:00:02.380]  Wearing pants, why are you offended?
[01:00:02.380 --> 01:00:03.620]  Yeah, I got shirt, I got shoes.
[01:00:03.620 --> 01:00:05.100]  I want fucking service.
[01:00:05.100 --> 01:00:07.260]  I'm fucking, I got money in my hand.
[01:00:07.260 --> 01:00:08.780]  And they're like, no, you'll have to sit outside.
[01:00:08.780 --> 01:00:10.440]  You guys reek of marijuana.
[01:00:10.440 --> 01:00:12.660]  And I was like, oh, sorry.
[01:00:12.660 --> 01:00:13.820]  Can we get our money back?
[01:00:14.500 --> 01:00:15.340]  And they're like, what?
[01:00:15.340 --> 01:00:16.180]  And I was like, if we have to sit outside
[01:00:16.180 --> 01:00:17.100]  in the fucking snow, we're not eating here.
[01:00:17.100 --> 01:00:18.980]  And if you don't appreciate how I earned my money
[01:00:18.980 --> 01:00:21.260]  at my job today, I'm not fucking spending my money here.
[01:00:21.260 --> 01:00:23.620]  Please give me a full refund for all of our orders.
[01:00:23.620 --> 01:00:25.740]  And we did not eat at that motherfucking place.
[01:00:25.740 --> 01:00:28.260]  I hear people bitching about the smell
[01:00:28.260 --> 01:00:30.140]  and smelling on people who work with it
[01:00:30.140 --> 01:00:32.580]  while they're in line, like shopping for groceries
[01:00:32.580 --> 01:00:36.860]  or going about their life or taking money to the bank.
[01:00:36.860 --> 01:00:40.340]  And I always sort of chuckle and wonder if people
[01:00:40.340 --> 01:00:42.780]  that work in other industries that produce an odor,
[01:00:43.020 --> 01:00:43.980]  if there are people in their town
[01:00:43.980 --> 01:00:46.660]  that are like fucking fish market people.
[01:00:46.660 --> 01:00:48.340]  Right, well, I'm sure if the fucking,
[01:00:48.340 --> 01:00:50.380]  the plumber that smelled like a doo-doo walked by,
[01:00:50.380 --> 01:00:52.060]  you're like, god damn, he smells like a doo-doo.
[01:00:52.060 --> 01:00:56.060]  I lived near a town that was famous for its odor
[01:00:56.060 --> 01:00:57.940]  because of a specific industry.
[01:00:57.940 --> 01:00:58.780]  Really?
[01:00:58.780 --> 01:00:59.600]  Yep.
[01:00:59.600 --> 01:01:00.440]  Damn, I'm good.
[01:01:00.440 --> 01:01:01.820]  I don't remember anybody being like
[01:01:01.820 --> 01:01:03.860]  motherfucking dog food workers.
[01:01:03.860 --> 01:01:04.700]  Right.
[01:01:04.700 --> 01:01:07.860]  Like, nah, the dog food plant took all the heat.
[01:01:07.860 --> 01:01:09.260]  Yeah, literally.
[01:01:09.260 --> 01:01:11.580]  The people that worked there,
[01:01:11.580 --> 01:01:13.460]  no one was pissed at them.
[01:01:13.460 --> 01:01:15.420]  No one was like, man, I was at fucking Walmart
[01:01:15.420 --> 01:01:16.660]  the other day, the dude in front of me
[01:01:16.660 --> 01:01:18.540]  fucking reeked dog food.
[01:01:18.540 --> 01:01:20.340]  That's not even the dog food, it's the,
[01:01:20.340 --> 01:01:23.020]  bleh, I can't even describe that smell.
[01:01:23.020 --> 01:01:23.860]  It's horrible.
