[00:11.450 --> 00:19.760]  Welcome back, Cannabis community.
[45:21.040 --> 45:22.960]  whether or not they want to ban the industry.
[45:23.320 --> 45:26.600]  City voters will be voting on three marijuana questions.
[45:27.000 --> 45:27.880]  The first one,
[45:27.880 --> 45:29.560]  do you want to ban the rec industry?
[45:29.560 --> 45:30.400]  Yes or no.
[45:30.760 --> 45:32.000]  The second question,
[45:32.280 --> 45:34.440]  do you want to allow recreational stores?
[45:34.440 --> 45:35.280]  Yes or no.
[45:35.680 --> 45:36.840]  And the third question,
[45:36.840 --> 45:40.240]  do you want to tax those stores that like four and a half percent?
[45:40.880 --> 45:41.720]  Um,
[45:42.960 --> 45:44.680]  kind of a confusing set of questions.
[45:44.720 --> 45:45.040]  Um,
[45:45.040 --> 45:46.360]  and there's reasons for that.
[45:46.360 --> 45:50.800]  Like a lot of complicated reasons for all of those three questions appearing
[45:50.800 --> 45:52.200]  in front of public city voters.
[45:52.200 --> 45:52.520]  But,
[45:52.520 --> 45:53.360]  uh,
[45:53.400 --> 45:53.800]  um,
[45:53.800 --> 45:55.200]  you need to know which questions,
[45:55.200 --> 45:56.760]  which you need to know the wording,
[45:57.280 --> 45:57.600]  um,
[45:57.600 --> 46:00.160]  so that you don't accidentally vote the wrong way.
[46:01.160 --> 46:02.000]  Um,
[46:02.160 --> 46:05.760]  and it's important that you know that stuff regardless of whether you live near
[46:05.760 --> 46:06.600]  me or not.
[46:06.800 --> 46:06.840]  Um,
[46:06.840 --> 46:08.960]  because whatever the issues are in your area,
[46:08.960 --> 46:10.680]  they will impact you personally.
[46:11.360 --> 46:13.400]  Make sure you know what's up and make sure you vote.
[46:13.560 --> 46:15.080]  Have you gone to your Facebook page,
[46:15.080 --> 46:16.760]  your Pueblo for sensible cannabis laws,
[46:16.760 --> 46:21.240]  Facebook page and kind of typed in guidance on which way to vote since it is
[46:21.240 --> 46:22.200]  worded awkwardly.
[46:22.560 --> 46:22.960]  Uh,
[46:22.960 --> 46:26.240]  there's a already a beautiful infographic that helps with that,
[46:26.240 --> 46:26.440]  that,
[46:26.440 --> 46:26.600]  uh,
[46:26.600 --> 46:27.760]  the Pueblo Pope did,
[46:27.800 --> 46:29.680]  they've been doing some amazing cannabis.
[46:30.040 --> 46:31.000]  John Rodriguez,
[46:31.560 --> 46:32.400]  um,
[46:32.400 --> 46:33.240]  Lisa Wheeler.
[46:33.240 --> 46:35.760]  And I don't know the other reporters name.
[46:35.800 --> 46:36.640]  Okay.
[46:36.920 --> 46:40.160]  I've been doing Lisa Wheeler and your colleague who are helping us out in the
[46:40.160 --> 46:41.000]  cannabis fight.
[46:41.600 --> 46:42.440]  Um,
[46:42.560 --> 46:44.760]  not so much that as just doing solid,
[46:44.760 --> 46:45.680]  honest reporting.
[46:45.680 --> 46:46.840]  And when that's done,
[46:46.880 --> 46:51.880]  it leans far to the pro cannabis side because that's just the reality.
[46:51.880 --> 46:55.640]  You can't be a good reporter and not end up reporting that truth.
[46:56.240 --> 46:56.720]  Um,
[46:56.720 --> 46:57.080]  but,
[46:57.080 --> 46:57.920]  uh,
[46:57.920 --> 46:58.280]  uh,
[46:58.280 --> 46:58.600]  no,
[46:58.600 --> 46:59.800]  the issues in your area,
[46:59.800 --> 47:01.400]  it's not that difficult.
[47:01.400 --> 47:04.800]  It doesn't take that much time and it's incredibly important folks get out and
[47:04.800 --> 47:05.640]  do it.
[47:05.760 --> 47:06.840]  Mike always knows what's up.
[47:06.880 --> 47:08.120]  He's always got the right thing to say.
[47:08.160 --> 47:10.240]  If you're listening and you're in the industry,
[47:10.600 --> 47:13.360]  you should think about some sort of a show up with your,
[47:13.360 --> 47:14.400]  I voted sticker,
[47:14.400 --> 47:15.240]  get a dadadadada.
[47:15.680 --> 47:18.160]  You hear that?
[47:18.160 --> 47:18.880]  Think about it.
[47:18.920 --> 47:19.320]  Awesome.
[47:19.320 --> 47:20.480]  Promotion owners,
[47:20.520 --> 47:21.560]  store managers,
[47:21.760 --> 47:22.560]  people that voted,
[47:22.560 --> 47:22.960]  get a,
[47:22.960 --> 47:25.200]  a something like a percentage off today,
[47:25.200 --> 47:25.960]  a free pre-roll.
[47:25.960 --> 47:26.840]  If you spend something,
[47:27.280 --> 47:28.100]  I don't know.
[47:28.160 --> 47:28.600]  Go vote,
[47:28.600 --> 47:29.040]  go to the,
[47:29.040 --> 47:31.080]  go to the dispensary and celebrate your freedoms.
[47:31.280 --> 47:31.600]  All right,
[47:31.600 --> 47:32.000]  you guys.
[47:32.000 --> 47:32.320]  Hey Mike,
[47:32.320 --> 47:33.200]  thanks for coming and hanging out.
[47:33.200 --> 47:34.280]  I know you got that little guy at home.
[47:34.280 --> 47:35.440]  I know you want to go hang out with him.
[47:35.600 --> 47:35.840]  Yeah,
[47:35.840 --> 47:36.160]  man.
[47:36.160 --> 47:36.480]  It,
[47:36.480 --> 47:37.280]  uh,
[47:37.280 --> 47:38.360]  it'll be good to get home,
[47:38.360 --> 47:38.640]  but,
[47:38.640 --> 47:39.000]  uh,
[47:39.000 --> 47:40.200]  I love the podcast.
[47:40.200 --> 47:40.400]  I,
[47:40.400 --> 47:40.560]  uh,
[47:40.560 --> 47:42.520]  I'm happy to get over here and I love doing it.
[47:42.680 --> 47:43.360]  Thanks for coming on,
[47:43.360 --> 47:43.480]  bro.
[47:43.480 --> 47:44.320]  I love having you on the show.
[47:44.320 --> 47:45.440]  You're always a good material.
[47:45.440 --> 47:46.640]  The people love it when you ramble.
[47:47.000 --> 47:47.240]  Yeah.
[47:47.240 --> 47:48.840]  That you always bring good content.
[47:48.840 --> 47:49.160]  You guys,
[47:49.160 --> 47:50.520]  the next episode I have planned.
[47:50.920 --> 47:51.760]  Um,
[47:52.000 --> 47:52.360]  well,
[47:52.360 --> 47:53.880]  I don't even know if I should talk about Jesse coming.
[47:54.000 --> 47:55.520]  Jesse says he's going to come over tomorrow.
[47:55.560 --> 47:57.560]  Mike might go pick him up and make sure he shows up.
[47:57.600 --> 47:58.920]  We want to make sure that happens.
[47:58.920 --> 48:03.960]  So the next podcast will either be myself and Mike or Jesse and myself or myself,
[48:03.960 --> 48:04.760]  Mike and Jesse.
[48:04.760 --> 48:06.280]  You never know how it's going to go in these parts.
[48:07.600 --> 48:09.720]  There may or may not be a podcast recorded tomorrow.
[48:09.720 --> 48:10.960]  It may or may not be epic.
[48:11.040 --> 48:11.920]  It's outdoor season.
[48:11.920 --> 48:13.480]  So you never know what could go on right now,
[48:13.480 --> 48:14.720]  but I hope to have Jesse on tomorrow.
[48:14.720 --> 48:14.960]  Mike,
[48:14.960 --> 48:15.160]  you know,
[48:15.160 --> 48:16.000]  you're invited back.
[48:16.480 --> 48:17.080]  Then after that,
[48:17.080 --> 48:17.560]  you guys,
[48:17.560 --> 48:19.920]  I will be recording once again with the dabbing granny.
[48:19.920 --> 48:21.520]  I can't wait to have her back on the show.
[48:21.680 --> 48:23.040]  It's tentatively scheduled.
[48:23.040 --> 48:23.800]  That's a,
[48:23.840 --> 48:25.320]  the intro about the gear.
[48:25.320 --> 48:28.440]  We're test running everything to make sure that this goes smooth this time.
[48:28.440 --> 48:32.520]  Folks 48 minutes in of this part of the recording and everything's looking like it works.
[48:32.920 --> 48:33.840]  Things look good.
[48:33.880 --> 48:34.200]  Yes.
[48:34.200 --> 48:35.280]  It looks good so far.
[48:35.280 --> 48:35.760]  So far.
[48:35.760 --> 48:36.280]  So good.
[48:36.480 --> 48:36.720]  All right,
[48:36.720 --> 48:37.720]  let's quit while we're ahead.
[48:37.720 --> 48:37.920]  Mike,
[48:37.920 --> 48:38.560]  thanks for coming.
[48:38.680 --> 48:38.880]  Yeah,
[48:38.880 --> 48:39.320]  guys,
[48:39.360 --> 48:41.840]  I'm going to wrap up this part of the show and I'll be back in just a,
[48:41.840 --> 48:44.920]  a jingle and I will put a bow on this bitch.
[48:46.160 --> 48:46.400]  All right,
[48:46.400 --> 48:46.680]  everybody.
[48:46.680 --> 48:48.360]  I want to thank you guys for listening to another episode.
[48:48.360 --> 48:49.960]  I want to thank Mike for coming and joining me.
[48:50.200 --> 48:50.480]  You guys,
[48:50.480 --> 48:51.880]  I owe a huge shout out to my friend,
[48:51.880 --> 48:52.520]  Chris Baker.
[48:52.520 --> 48:56.680]  Make sure you listen to the broadcast geeks podcast and support my buddy Baker.
[48:56.880 --> 48:57.760]  Baker's a great dude.
[48:57.760 --> 48:58.920]  He's got a great podcast.
[48:59.320 --> 49:00.720]  We owe him a high five and a favor.
[49:00.720 --> 49:02.000]  So make sure you support his podcast.
[49:02.360 --> 49:02.560]  You guys,
[49:02.560 --> 49:03.600]  I want to thank everybody for listening.
[49:03.600 --> 49:05.560]  I'll be back in another week with another episode.
[49:06.000 --> 49:08.400]  If you have a product you would like me to review,
[49:08.400 --> 49:09.720]  or if you'd like to sponsor the show,
[49:09.720 --> 49:10.920]  all you have to do is send me an email.
[49:10.920 --> 49:12.560]  It's grow from your heart at hotmail.com.
[49:12.840 --> 49:15.800]  I would love to get you all of the information that you need.
[49:15.840 --> 49:16.120]  You guys,
[49:16.120 --> 49:16.960]  now that the show is over,
[49:16.960 --> 49:17.960]  please go to iTunes,
[49:18.240 --> 49:19.400]  go to the iTunes store,
[49:19.520 --> 49:21.160]  search for the growth from your heart podcast,
[49:21.160 --> 49:22.080]  find the review section.
[49:22.320 --> 49:24.080]  Give me a five star rating.
[49:24.080 --> 49:24.960]  That's hard to say.
[49:24.960 --> 49:25.880]  Give me a five star ratings,
[49:25.880 --> 49:27.960]  type in a little comment and let me know what you think about the show.
[49:28.280 --> 49:31.120]  And I will read your comments on a future episode.
[49:31.120 --> 49:31.560]  I would love it.
[49:31.560 --> 49:33.520]  If you follow me on all the social media sites,
[49:34.280 --> 49:35.760]  I am on almost all of them.
[49:35.760 --> 49:37.760]  Just search for grow from your heart on Twitter.
[49:37.760 --> 49:39.440]  It's at GFYH podcast.
[49:39.720 --> 49:40.720]  If you've got something to say,
[49:41.040 --> 49:42.360]  and you're not into all the social media,
[49:42.360 --> 49:44.760]  you can simply email me grow from your heart at hotmail.com.
[49:44.760 --> 49:45.680]  I would love to hear from you.
[49:45.680 --> 49:47.440]  Don't forget the show's available on iTunes,
[49:47.440 --> 49:51.080]  Stitcher and every single episode is always in forever archived on
[49:51.080 --> 49:53.360]  ireegeneticscolorado.com.
[49:53.640 --> 49:55.440]  The show is also available on toke radio.
[49:56.120 --> 49:58.680]  Make sure you support toke radio and listen to all the other great podcasts on
[49:58.680 --> 49:58.800]  there.
[49:58.800 --> 50:00.720]  Big shout out to my friend Lucy and her podcast,
[50:00.720 --> 50:03.440]  Lucy in the sky also shout out to my buddy citizen Jay.
[50:04.040 --> 50:04.280]  You guys,
[50:04.280 --> 50:05.440]  that's all I've got for you this week.
[50:05.440 --> 50:06.880]  I'll see you in seven more days.
[50:07.040 --> 50:10.760]  The next episode will be Jesse on an outdoor episode.
[50:10.760 --> 50:15.280]  Jesse and Mike join me and then episode one 50 will feature the dabbing granny.
[50:15.280 --> 50:16.360]  We're going to do that one again.
[50:16.600 --> 50:19.720]  So join me for those until next time,
[50:19.760 --> 50:22.160]  take a fat dab and give your mom a hug for me.
[50:43.120 --> 50:44.120]  I'm more than
[51:00.640 --> 51:01.840]  down to sleep.
[51:03.360 --> 51:08.080]  This world you keep for the sake of the children and future
[51:11.240 --> 51:11.680]  most
[51:14.120 --> 51:14.680]  believe
[51:17.320 --> 51:19.160]  for the sake of the children.
[51:23.160 --> 51:24.040]  We hear you.
[51:26.920 --> 51:28.080]  I'm worried.
[51:29.200 --> 51:30.040]  We hear you.
[51:32.920 --> 51:34.000]  I'm worried.
[51:35.160 --> 51:36.000]  We hear you.
[51:38.880 --> 51:40.080]  I'm worried.
[51:40.400 --> 51:43.880]  It's destruction for the children.
[51:44.160 --> 51:47.200]  Love is all we need for the children.
[51:48.280 --> 51:50.120]  We need you now more than
[51:52.440 --> 51:52.960]  say,
[51:54.240 --> 51:56.160]  we need you now more than
[52:00.680 --> 52:01.400]  too much.
[52:06.560 --> 52:07.360]  Too much.
[52:12.360 --> 52:14.360]  This boy loves yesterday,
[52:15.920 --> 52:17.200]  war in the streets again.
[52:20.720 --> 52:22.680]  I know more in the streets.
[52:25.160 --> 52:25.360]  Yeah.
[52:29.080 --> 52:31.960]  On top of the news to no destruction for the children.
[52:32.120 --> 52:34.280]  Love is all we need for the
[52:36.680 --> 52:36.960]  bride.
[52:40.400 --> 52:41.520]  I
[52:41.920 --> 52:45.920]  We need you now more than ever
[52:45.920 --> 52:47.920]  God, you damn about
[52:47.920 --> 52:50.920]  Said too much blood I run
[52:50.920 --> 52:53.920]  God, you damn about
[52:53.920 --> 52:57.920]  Said too much blood I run
[52:57.920 --> 52:59.920]  What we doing for the youth, damn
[52:59.920 --> 53:01.920]  Make we pray for the youth, damn
[53:01.920 --> 53:02.920]  Let's give for the youth, damn
[53:02.920 --> 53:05.920]  More love for the youth, damn
[53:05.920 --> 53:08.920]  Come make we feel our youth, damn
[53:09.920 --> 53:11.920]  What we doing for the youth, damn
[53:11.920 --> 53:13.920]  Make we pray for the youth, damn
[53:13.920 --> 53:14.920]  Let's give for the youth, damn
[53:14.920 --> 53:17.920]  More love for the youth, damn
[53:17.920 --> 53:20.920]  Come make we feel our youth, damn
[53:20.920 --> 53:22.920]  Oh boy, we say
[53:22.920 --> 53:27.920]  Oh God, we need you now more than ever
[53:27.920 --> 53:29.920]  Said you know
[53:29.920 --> 53:32.920]  Oh God, we need you now more than ever
[53:32.920 --> 53:35.920]  God, you damn about
[53:35.920 --> 53:39.920]  Said too much blood I run
[53:39.920 --> 53:41.920]  God, you damn about
[53:41.920 --> 53:45.920]  Said too much blood I run
[53:45.920 --> 53:47.920]  God, you damn about
[53:47.920 --> 53:49.920]  Said too much blood I run
