[00:03.900 --> 00:31.360]  Welcome back, Podcast World.
[02:47:07.750 --> 02:47:09.110]  the Hella Dank Seed Company,
[02:47:09.110 --> 02:47:11.830]  and you can find them at dankseed.store.
[02:47:11.830 --> 02:47:12.830]  You guys, I want to thank you
[02:47:12.830 --> 02:47:14.550]  for listening to a long episode.
[02:47:14.550 --> 02:47:16.750]  I hope you had as much fun as I did.
[02:47:16.750 --> 02:47:18.270]  I will be back in just a few days
[02:47:18.270 --> 02:47:19.710]  with a fresh new episode.
[02:47:19.710 --> 02:47:22.710]  I want to give a huge shout out to my buddy, Kelvin Medina.
[02:47:22.710 --> 02:47:23.630]  And until next time,
[02:47:23.630 --> 02:47:26.390]  take a fat dab and give your mom a hug for me.
[02:47:28.750 --> 02:47:30.590]  Welcome to the show, cannabis community.
[02:47:30.590 --> 02:47:32.550]  It's time for episode 365
[02:47:32.550 --> 02:47:34.430]  of the Grow From Your Heart podcast.
[02:47:34.430 --> 02:47:35.630]  This episode is brought to you
[02:47:35.630 --> 02:47:37.350]  by the Hella Dank Seed Company.
[02:47:37.350 --> 02:47:38.990]  If you need new seeds for your garden,
[02:47:38.990 --> 02:47:41.510]  I highly recommend the Hella Dank Seed Company,
[02:47:41.510 --> 02:47:46.510]  and you can find them at www.dankseed.store.
[02:47:47.190 --> 02:47:48.470]  I like to start the episodes off
[02:47:48.470 --> 02:47:50.230]  by letting you know what I'm smoking.
[02:47:50.230 --> 02:47:51.470]  Today, I've been taking dabs
[02:47:51.470 --> 02:47:54.070]  of this Bubble Jack Full Spectrum Extract,
[02:47:54.070 --> 02:47:56.630]  and I love the flavor and aroma of this stuff.
[02:47:56.630 --> 02:47:59.210]  It smells like bubble gum and cotton candy.
[02:47:59.210 --> 02:48:00.970]  When I dab it, it goes straight to my head.
[02:48:00.970 --> 02:48:02.410]  It makes my brain go super fast.
[02:48:02.410 --> 02:48:04.210]  It makes my mouth go super fast.
[02:48:04.210 --> 02:48:06.370]  So I think this will be a great concentrate
[02:48:06.370 --> 02:48:08.930]  for smoking before a podcast.
[02:48:08.930 --> 02:48:10.650]  All right, before we get too deep into this episode,
[02:48:10.650 --> 02:48:12.410]  I want to give a few people a shout out.
[02:48:12.410 --> 02:48:15.770]  I owe a big shout out to my friend, Jake Jordan.
[02:48:15.770 --> 02:48:17.290]  I owe a shout out to Jade,
[02:48:17.290 --> 02:48:20.230]  and also a big shout out to Grimbold the Druid,
[02:48:20.230 --> 02:48:23.050]  and also a shout out to Tanner Martinowic.
[02:48:23.050 --> 02:48:24.450]  Thanks for supporting the podcast.
[02:48:24.450 --> 02:48:27.010]  I really do appreciate all of the support.
[02:48:27.010 --> 02:48:27.850]  Ladies and gentlemen,
[02:48:27.850 --> 02:48:29.250]  this is going to be another grow lesson.
[02:48:29.250 --> 02:48:31.490]  I have been doing a long series of grow lessons.
[02:48:31.490 --> 02:48:33.530]  I hope you have been following along.
[02:48:33.530 --> 02:48:34.370]  If you are interested,
[02:48:34.370 --> 02:48:37.090]  I recommend you go back to episode 351.
[02:48:37.090 --> 02:48:39.530]  That's where I start this long series of grow lessons.
[02:48:39.530 --> 02:48:40.950]  Start there and get caught up.
[02:48:40.950 --> 02:48:42.390]  If you feel like you're up to speed,
[02:48:42.390 --> 02:48:43.850]  welcome to the grow lessons.
[02:48:43.850 --> 02:48:45.370]  In the last two episodes,
[02:48:45.370 --> 02:48:47.090]  we talked about sprouting seeds.
[02:48:47.090 --> 02:48:49.130]  We also talked about cutting clones.
[02:48:49.130 --> 02:48:50.210]  In this episode,
[02:48:50.210 --> 02:48:52.290]  we're going to talk about putting those seeds
[02:48:52.290 --> 02:48:57.050]  and those clones into containers of soil or soilless mix.
[02:48:57.130 --> 02:48:58.250]  Let's start with the seeds.
[02:48:58.250 --> 02:49:00.310]  We talked about germinating in paper towels.
[02:49:00.310 --> 02:49:02.850]  I may have covered this briefly in the previous episode,
[02:49:02.850 --> 02:49:04.090]  but we're going to talk about it.
[02:49:04.090 --> 02:49:05.510]  A little bit of a recap right here
[02:49:05.510 --> 02:49:08.250]  just to make sure everybody is up to speed.
[02:49:08.250 --> 02:49:09.570]  We started a few seeds.
[02:49:09.570 --> 02:49:10.730]  We folded a paper towel.
[02:49:10.730 --> 02:49:11.570]  We soaked it.
[02:49:11.570 --> 02:49:13.090]  We put seeds on the paper towel.
[02:49:13.090 --> 02:49:15.630]  We folded it again to secure the seeds inside.
[02:49:15.630 --> 02:49:16.990]  Maybe we put that in a baggie.
[02:49:16.990 --> 02:49:18.770]  Maybe we put that in a warm place.
[02:49:18.770 --> 02:49:20.210]  The seeds have now sprouted.
[02:49:20.210 --> 02:49:22.250]  Hopefully, they've got little tiny tails,
[02:49:22.250 --> 02:49:23.650]  maybe a quarter of an inch,
[02:49:23.650 --> 02:49:24.530]  maybe a half inch.
[02:49:24.530 --> 02:49:27.250]  Hopefully, you didn't go any more than one inch long.
[02:49:27.250 --> 02:49:31.010]  Here is how I recommend planting those seedlings.
[02:49:31.010 --> 02:49:33.490]  I generally try to stay away from recommending products.
[02:49:33.490 --> 02:49:34.850]  Every time I recommend a product,
[02:49:34.850 --> 02:49:37.410]  I get emails from people saying I did something wrong,
[02:49:37.410 --> 02:49:39.690]  but I want to make this easy for everybody.
[02:49:39.690 --> 02:49:43.190]  So I recommend Light Warrior Soil from Fox Farms
[02:49:43.190 --> 02:49:44.370]  for your new seedlings.
[02:49:44.370 --> 02:49:45.810]  It is readily available.
[02:49:45.810 --> 02:49:46.850]  It is affordable,
[02:49:46.850 --> 02:49:48.570]  and it works very well.
[02:49:48.570 --> 02:49:50.430]  I'm sure other people will have other ideas
[02:49:50.430 --> 02:49:51.770]  and other suggestions.
[02:49:51.770 --> 02:49:52.730]  I am okay with that.
[02:49:52.730 --> 02:49:54.150]  Do what you're comfortable with.
[02:49:54.670 --> 02:49:56.430]  I recommend this product because like I said,
[02:49:56.430 --> 02:49:58.150]  it's available, it's affordable,
[02:49:58.150 --> 02:49:59.270]  and I know that it works.
[02:49:59.270 --> 02:50:01.230]  I'm not going to send people on some crazy mission
[02:50:01.230 --> 02:50:04.270]  looking for a product that's hard to find or overpriced.
[02:50:04.270 --> 02:50:05.290]  So we've got our medium.
[02:50:05.290 --> 02:50:07.110]  You can probably get away with one bag
[02:50:07.110 --> 02:50:08.250]  of Light Warrior Soil.
[02:50:08.250 --> 02:50:10.470]  Now we need containers to put this soil in
[02:50:10.470 --> 02:50:12.070]  to put our seedlings in.
[02:50:12.070 --> 02:50:15.370]  I recommend small pots for small plants.
[02:50:15.370 --> 02:50:18.090]  There's no reason to fill up a big three gallon pot
[02:50:18.090 --> 02:50:20.250]  and then plant a little tiny seedling in there,
[02:50:20.250 --> 02:50:23.070]  and then you have to water that entire space of soil.
[02:50:23.070 --> 02:50:26.190]  You have to put water and nutrients in all of that space
[02:50:26.190 --> 02:50:28.230]  just to water that plant properly.
[02:50:28.230 --> 02:50:30.870]  If you've got your seedling inside of a little tiny cup,
[02:50:30.870 --> 02:50:32.590]  you only have to water that much space.
[02:50:32.590 --> 02:50:33.670]  You don't have to waste water,
[02:50:33.670 --> 02:50:34.830]  you don't have to waste nutrients,
[02:50:34.830 --> 02:50:36.990]  and you don't have to waste space.
[02:50:36.990 --> 02:50:40.070]  A lot of new growers really like to drown seedlings
[02:50:40.070 --> 02:50:40.950]  in larger pots.
[02:50:40.950 --> 02:50:42.590]  If they put a seedling in a larger pot,
[02:50:42.590 --> 02:50:44.310]  they've got to water all of that soil.
[02:50:44.310 --> 02:50:46.410]  So they go and they pour an entire pitcher of water
[02:50:46.410 --> 02:50:48.210]  right on top of that three gallon pot,
[02:50:48.210 --> 02:50:50.750]  then that seedling gets washed away in all that water.
[02:50:50.750 --> 02:50:52.110]  Who knows where it goes sometimes
[02:50:52.110 --> 02:50:54.390]  when people apply water, they do it kind of heavily,
[02:50:54.390 --> 02:50:56.590]  the seed gets washed away, it gets lost in there.
[02:50:56.590 --> 02:50:58.210]  They kill the seeds, they drown,
[02:50:58.210 --> 02:51:00.310]  they fail with the seeds, they get discouraged.
[02:51:00.310 --> 02:51:02.870]  So I highly recommend starting with a smaller pot,
[02:51:02.870 --> 02:51:05.970]  maybe a four inch net pot, maybe a six inch net pot,
[02:51:05.970 --> 02:51:07.330]  maybe a four inch square pot,
[02:51:07.330 --> 02:51:10.990]  maybe a six inch circular pot, something that size.
[02:51:10.990 --> 02:51:13.390]  I honestly start my seedlings in a beer cup.
[02:51:13.390 --> 02:51:16.430]  I take a few beer cups, I stack them up on top of each other
[02:51:16.430 --> 02:51:18.430]  and then I put a drill through the bottom of them.
[02:51:18.430 --> 02:51:20.790]  I can go through about eight cups at a time.
[02:51:20.790 --> 02:51:22.630]  I poke one big hole through the bottom
[02:51:22.630 --> 02:51:24.270]  and I'll do a few smaller holes on the side
[02:51:24.270 --> 02:51:25.990]  just to give some proper drainage.
[02:51:25.990 --> 02:51:28.430]  And I feel like beer cups are the perfect size
[02:51:28.430 --> 02:51:29.590]  for new baby seedlings.
[02:51:29.590 --> 02:51:31.350]  The seedlings can sprout in there,
[02:51:31.350 --> 02:51:32.430]  they can get a good start,
[02:51:32.430 --> 02:51:34.190]  they can develop a good root system.
[02:51:34.190 --> 02:51:35.490]  And by the time they get big enough,
[02:51:35.490 --> 02:51:38.590]  you can just up pot them into their three or five gallon pot
[02:51:38.590 --> 02:51:39.950]  and it works really well.
[02:51:39.950 --> 02:51:42.790]  So let's talk about actually putting these seedlings into,
[02:51:42.790 --> 02:51:44.570]  I'm going to go with the beer cup for this method.
[02:51:44.570 --> 02:51:48.430]  I've got my beer cup, I've got my Light Warrior soil mix.
[02:51:48.430 --> 02:51:51.310]  I'm going to fill my beer cup most of the way up with soil.
[02:51:51.310 --> 02:51:53.270]  I want to pack it down fairly tight.
[02:51:53.270 --> 02:51:54.510]  Then I'm going to fill it up with soil
[02:51:54.510 --> 02:51:56.210]  and leave myself about a quarter of an inch
[02:51:56.210 --> 02:51:58.590]  so that when I water, I've got plenty of room for water
[02:51:58.590 --> 02:52:00.830]  and it doesn't just run off the top of the cup.
[02:52:00.830 --> 02:52:01.750]  So I fill it up,
[02:52:01.750 --> 02:52:04.790]  I've got about a quarter inch of space left on the top.
[02:52:04.790 --> 02:52:08.550]  Then I water that soil before I even put my clone
[02:52:08.550 --> 02:52:10.230]  or my seedling into it.
[02:52:10.230 --> 02:52:12.190]  In this case, we're going to put a seedling in there.
[02:52:12.190 --> 02:52:13.110]  So I would water it.
[02:52:13.110 --> 02:52:14.210]  Since I'm going with the seedling,
[02:52:14.210 --> 02:52:17.030]  I do not use any nutrients at this time.
[02:52:17.030 --> 02:52:18.110]  I'll water it.
[02:52:18.110 --> 02:52:20.270]  I'll let all that water soak through the bottom.
[02:52:20.270 --> 02:52:23.390]  Then I take my pointer finger and I dig a little hole
[02:52:23.390 --> 02:52:25.430]  just right to the first knuckle of my finger.
[02:52:25.430 --> 02:52:27.570]  Then I put that little freshly sprouted seedling
[02:52:27.570 --> 02:52:29.010]  right inside that hole.
[02:52:29.010 --> 02:52:31.830]  If the seedling has developed a long tail, that taproot,
[02:52:31.830 --> 02:52:33.430]  if that taproot has gotten long,
[02:52:33.430 --> 02:52:36.990]  you need to make that be facing down and the seed facing up.
[02:52:36.990 --> 02:52:39.750]  You want the seed coming up and the taproot going down.
[02:52:39.750 --> 02:52:42.250]  So gently place that seed facing down
[02:52:42.250 --> 02:52:44.530]  or the taproot facing down, the seed pointing up,
[02:52:44.530 --> 02:52:45.470]  place that right in the dirt.
[02:52:45.470 --> 02:52:47.550]  Dig the hole as deep as you need to dig it
[02:52:47.550 --> 02:52:49.070]  if you've got a longer taproot.
[02:52:49.070 --> 02:52:51.310]  Just push your finger in there as long as you need to go
[02:52:51.310 --> 02:52:53.790]  and gently set that taproot down in there.
[02:52:53.790 --> 02:52:54.950]  And then you just want to put the dirt
[02:52:54.950 --> 02:52:56.030]  right over it real gently.
[02:52:56.030 --> 02:52:57.270]  You don't need to pack it down.
[02:52:57.270 --> 02:52:58.430]  Just make sure that it's covered up
[02:52:58.430 --> 02:52:59.710]  to where the light's not getting to it
[02:52:59.710 --> 02:53:01.070]  and it is packed in there tight enough.
[02:53:01.070 --> 02:53:02.490]  When you water it the next time,
[02:53:02.490 --> 02:53:04.990]  that water will probably pack it just tight enough for you.
[02:53:04.990 --> 02:53:07.070]  You don't need to press it down too much at this point.
[02:53:07.070 --> 02:53:09.430]  You don't want to risk crushing that seedling.
[02:53:09.430 --> 02:53:11.910]  So if you've got a real short tail, just go knuckle deep,
[02:53:11.910 --> 02:53:13.870]  drop that little seedling right in there and bury it.
[02:53:13.870 --> 02:53:15.550]  If you've got kind of a long tail,
[02:53:15.550 --> 02:53:17.390]  you've got to dig a little deeper of a hole,
[02:53:17.390 --> 02:53:18.670]  set that tail down in there,
[02:53:18.670 --> 02:53:20.270]  and then just carefully bury that.
[02:53:20.270 --> 02:53:23.730]  Be really careful not to disturb that white taproot.
[02:53:23.730 --> 02:53:25.950]  That is really delicate and it's important
[02:53:25.950 --> 02:53:27.830]  that it is not disrupted.
[02:53:27.830 --> 02:53:29.910]  Now your new seedlings are basically potted
[02:53:29.910 --> 02:53:31.430]  in their cups of dirt.
[02:53:31.430 --> 02:53:33.190]  I would place them under a T5 light
[02:53:33.190 --> 02:53:36.110]  with the T5 light about eight to 12 inches away.
[02:53:36.110 --> 02:53:38.910]  I would try to keep them around 75 to 85 degrees.
[02:53:38.910 --> 02:53:40.410]  And I would try to keep it quite humid
[02:53:40.410 --> 02:53:42.310]  around these little tiny baby plants.
[02:53:42.310 --> 02:53:44.430]  Now, when it comes time to water these new seedlings,
[02:53:44.430 --> 02:53:47.390]  we have to be very careful for the first few days.
[02:53:47.390 --> 02:53:51.150]  I recommend using a sprayer to water new seedlings.
[02:53:51.150 --> 02:53:53.170]  I got a tiny one gallon pump sprayer
[02:53:53.170 --> 02:53:54.770]  from the local hardware store.
[02:53:54.770 --> 02:53:57.490]  I mix it with my whatever nutrient solution I'm going to use
[02:53:57.490 --> 02:54:00.790]  or just plain water that's been pH balanced correctly.
[02:54:00.790 --> 02:54:02.110]  Then I pump it real hard
[02:54:02.110 --> 02:54:04.710]  and I just spray the top soil with that water.
[02:54:04.710 --> 02:54:06.790]  Instead of pouring a heavy dose of water in
[02:54:06.790 --> 02:54:10.210]  and risking drowning those seeds or disrupting those seeds,
[02:54:10.210 --> 02:54:11.450]  I just spray it from the top.
[02:54:11.450 --> 02:54:12.830]  I kind of spray it at a few angles.
[02:54:12.830 --> 02:54:14.810]  That way I get all the soil saturated
[02:54:14.810 --> 02:54:16.750]  and it works just like the morning dew would.
[02:54:16.750 --> 02:54:19.010]  So I feel like spraying them is really gentle
[02:54:19.010 --> 02:54:20.890]  and it works really well for new growers
[02:54:20.890 --> 02:54:23.430]  to not drown these plants and not flood the soil
[02:54:23.430 --> 02:54:25.690]  when they're starting baby seedlings.
[02:54:25.690 --> 02:54:26.910]  Now let's briefly talk about
[02:54:26.910 --> 02:54:29.570]  when to start feeding our seedlings.
[02:54:29.570 --> 02:54:32.150]  I like to start feeding when I see the first set
[02:54:32.150 --> 02:54:33.870]  of truly developed leaves.
[02:54:33.870 --> 02:54:36.570]  When you see the first set of five or seven or nine,
[02:54:36.570 --> 02:54:38.010]  depending on what variety you're growing.
[02:54:38.010 --> 02:54:40.250]  When you see the first set of full leaves,
[02:54:40.250 --> 02:54:42.550]  that's when I like to start adding nutrients.
[02:54:42.550 --> 02:54:44.670]  Depending on your brand and your product,
[02:54:44.670 --> 02:54:47.450]  I usually recommend you start with about a quarter strength.
[02:54:47.450 --> 02:54:49.850]  If the bottle says to use 40 milliliters
[02:54:49.850 --> 02:54:50.710]  of a certain product,
[02:54:50.710 --> 02:54:52.730]  I would recommend you start with 10 milliliters
[02:54:52.730 --> 02:54:53.830]  of that product.
[02:54:53.830 --> 02:54:55.790]  And then as that plant gets bigger and stronger
[02:54:55.790 --> 02:54:56.630]  and more developed,
[02:54:56.630 --> 02:55:00.030]  then you can increase your nutrient feedings to those plants.
[02:55:00.030 --> 02:55:00.950]  But while they're small,
[02:55:00.950 --> 02:55:03.190]  let's feed them lightly so we don't roast them.
[02:55:03.190 --> 02:55:05.470]  Now let's talk briefly about what to feed them.
[02:55:05.470 --> 02:55:07.830]  These plants need a little bit of nitrogen.
[02:55:07.830 --> 02:55:10.170]  They need a very small amount of phosphorus
[02:55:10.990 --> 02:55:12.190]  and a very small amount of potassium.
[02:55:12.190 --> 02:55:15.550]  Most of your basic grow nutrients will be just fine
[02:55:15.550 --> 02:55:16.630]  for small seedlings.
[02:55:16.630 --> 02:55:20.250]  I would recommend adding a root inoculant product,
[02:55:20.250 --> 02:55:22.190]  something like Mammoth Peas,
[02:55:22.190 --> 02:55:23.590]  something like Great White,
[02:55:23.590 --> 02:55:24.870]  something like Recharge,
[02:55:24.870 --> 02:55:26.510]  something like Plus Life.
[02:55:26.510 --> 02:55:28.650]  Any of those products will work for you.
[02:55:28.650 --> 02:55:29.750]  Do a little bit of research,
[02:55:29.750 --> 02:55:31.270]  find what's available in your area,
[02:55:31.270 --> 02:55:33.070]  find what fits your price range
[02:55:33.070 --> 02:55:35.670]  and get the product that will work best for you.
[02:55:35.670 --> 02:55:37.250]  Something is better than nothing
[02:55:37.250 --> 02:55:39.690]  when it comes to root inoculants and microbes
[02:55:40.190 --> 02:55:41.470]  and beneficial fungus and bacteria.
[02:55:41.470 --> 02:55:43.310]  I highly recommend it for small plants
[02:55:43.310 --> 02:55:44.310]  and I highly recommend it
[02:55:44.310 --> 02:55:47.310]  throughout the entire growing process.
[02:55:47.310 --> 02:55:48.290]  So when your plants are little,
[02:55:48.290 --> 02:55:50.350]  they're not going to need a whole lot of nutrients,
[02:55:50.350 --> 02:55:51.430]  just a base nutrient.
[02:55:51.430 --> 02:55:54.030]  And I highly recommend some sort of root inoculant.
[02:55:54.030 --> 02:55:55.830]  They won't need CalMag probably
[02:55:55.830 --> 02:55:58.110]  until we transplant them into the next pot.
[02:55:58.110 --> 02:56:00.310]  If you want to add a fulvic or a humic acid,
[02:56:00.310 --> 02:56:02.590]  that's always good for the plants at all stages.
[02:56:02.590 --> 02:56:03.430]  But at this point,
[02:56:03.430 --> 02:56:06.590]  I mainly like to focus on healthy plants with strong roots.
[02:56:06.590 --> 02:56:08.670]  So I really focus on root development
[02:56:08.690 --> 02:56:09.930]  at this stage of the game.
[02:56:09.930 --> 02:56:11.850]  I'll add microbes and beneficial fungus
[02:56:11.850 --> 02:56:13.950]  and then I'll also add carbohydrates.
[02:56:13.950 --> 02:56:15.110]  But at this point, like I said,
[02:56:15.110 --> 02:56:17.510]  I am mainly focusing on root development
[02:56:17.510 --> 02:56:20.610]  until I transplant those plants into their next pots.
[02:56:20.610 --> 02:56:21.450]  So we talked a little bit
[02:56:21.450 --> 02:56:22.930]  about what to feed these little babies.
[02:56:22.930 --> 02:56:24.690]  Let's talk about pH.
[02:56:24.690 --> 02:56:25.790]  For small seedlings,
[02:56:25.790 --> 02:56:30.050]  I like to keep my pH around 5.8 to 6.2.
[02:56:30.050 --> 02:56:31.450]  Once they get a little bit larger,
[02:56:31.450 --> 02:56:33.250]  I will increase the pH slowly
[02:56:33.250 --> 02:56:36.370]  and I'll move up towards 6.3 or 6.4.
[02:56:36.370 --> 02:56:37.570]  But for these small babies,
[02:56:37.570 --> 02:56:41.310]  let's stay closer to 5.8 or 6.2.
[02:56:41.310 --> 02:56:43.170]  Now really take your time increasing
[02:56:43.170 --> 02:56:45.350]  the amount of nutrients you give these plants
[02:56:45.350 --> 02:56:48.890]  and also take your time increasing the pH of these plants.
[02:56:48.890 --> 02:56:49.810]  They need to grow.
[02:56:49.810 --> 02:56:51.070]  They need to get a root system
[02:56:51.070 --> 02:56:54.010]  to be able to process all of the stuff you're giving them.
[02:56:54.010 --> 02:56:56.270]  These little tiny plants don't want a lot
[02:56:56.270 --> 02:56:58.270]  and you do run the risk of burning them
[02:56:58.270 --> 02:56:59.630]  if you overfeed them.
[02:56:59.630 --> 02:57:02.050]  So pay attention and go slow.
[02:57:02.050 --> 02:57:03.590]  Now after several days,
[02:57:03.590 --> 02:57:05.390]  these seedlings will start taking off.
[02:57:05.390 --> 02:57:07.190]  They'll start getting full-size leaves
[02:57:07.210 --> 02:57:09.330]  and they will start catching up to the same size
[02:57:09.330 --> 02:57:11.010]  as the clones we cut.
[02:57:11.010 --> 02:57:12.490]  Once they reach that size,
[02:57:12.490 --> 02:57:15.570]  I consider them to be small veg plants
[02:57:15.570 --> 02:57:18.290]  and I treat them just like I do my small veg plants
[02:57:18.290 --> 02:57:19.850]  and we will talk about caring for
[02:57:19.850 --> 02:57:23.770]  and feeding small veg plants here in the near future.
[02:57:23.770 --> 02:57:26.750]  Next, let's talk about planting our rapid rooters.
[02:57:26.750 --> 02:57:29.270]  Maybe we planted some seedlings in rapid rooters.
[02:57:29.270 --> 02:57:31.330]  Maybe we cut some clones into rapid rooters
[02:57:31.330 --> 02:57:32.610]  and put them in a dome
[02:57:32.610 --> 02:57:33.890]  and now they are sprouting roots
[02:57:33.890 --> 02:57:36.290]  and it is time to plant them.
[02:57:36.290 --> 02:57:37.790]  How do we know when it is time
[02:57:37.790 --> 02:57:40.990]  to plant our rapid rooter seedlings or clones?
[02:57:40.990 --> 02:57:42.950]  I like to plant seedlings as soon as I see
[02:57:42.950 --> 02:57:45.510]  that first taproot coming out of the rapid rooter.
[02:57:45.510 --> 02:57:47.710]  I don't wanna let that taproot get too long,
[02:57:47.710 --> 02:57:49.230]  too leggy and too stretchy,
[02:57:49.230 --> 02:57:52.430]  so I do my best to get those into soil right away.
[02:57:52.430 --> 02:57:54.130]  When I cut clones in rapid rooters,
[02:57:54.130 --> 02:57:56.630]  I like to make sure they are sufficiently rooted
[02:57:56.630 --> 02:57:59.030]  before I try to put them into soil.
[02:57:59.030 --> 02:58:01.230]  Make sure your clones are properly hardened off.
[02:58:01.230 --> 02:58:03.150]  We talked about this in a previous episode.
[02:58:03.150 --> 02:58:05.270]  We have to expose our domed clones
[02:58:05.270 --> 02:58:07.090]  to fresh air for durations of time
[02:58:07.090 --> 02:58:09.770]  and extend that duration over a period of time
[02:58:09.770 --> 02:58:11.090]  to make sure the clones are ready
[02:58:11.090 --> 02:58:13.730]  to not be in a humidity-controlled environment.
[02:58:13.730 --> 02:58:15.030]  We need to get them used to being
[02:58:15.030 --> 02:58:17.210]  in our regular veg environment.
[02:58:17.210 --> 02:58:18.730]  So we've been hardening off our clones
[02:58:18.730 --> 02:58:20.130]  and they show sufficient roots.
[02:58:20.130 --> 02:58:22.150]  What do I mean by sufficient roots?
[02:58:22.150 --> 02:58:25.970]  I want at least five, maybe 10 or 12 white, thick roots
[02:58:25.970 --> 02:58:27.350]  popping out of that rapid rooter.
[02:58:27.350 --> 02:58:29.170]  I want them to be just busting out of there
[02:58:29.170 --> 02:58:30.050]  and kind of thick.
[02:58:30.050 --> 02:58:32.190]  I want them to look like they're just little worms
[02:58:32.190 --> 02:58:34.130]  coming out looking for some more to go.
[02:58:34.130 --> 02:58:36.810]  If you've got more than five, maybe more than 12
[02:58:36.810 --> 02:58:38.270]  and they start building up in there,
[02:58:38.270 --> 02:58:39.790]  you were really doing well.
[02:58:39.790 --> 02:58:42.510]  We wanna develop a nice root system before we pot it,
[02:58:42.510 --> 02:58:46.270]  but there is a fine line between just enough and too much.
[02:58:46.270 --> 02:58:48.870]  If you lift that little clone up out of that tray
[02:58:48.870 --> 02:58:51.190]  and the roots have begun wrapping around the rooter,
[02:58:51.190 --> 02:58:52.510]  you've gone too far.
[02:58:52.510 --> 02:58:55.390]  If those roots are hanging down inside the rooter tray
[02:58:55.390 --> 02:58:57.750]  and hanging into the water, we have gone too far.
[02:58:57.750 --> 02:58:59.650]  We wanna get those into our soilless mix
[02:58:59.650 --> 02:59:01.030]  as soon as possible.
[02:59:01.030 --> 02:59:02.930]  I want just a little bit of dreadlocks
[02:59:02.930 --> 02:59:04.050]  just hanging out of there.
[02:59:04.770 --> 02:59:05.830]  Not a lot, just maybe a little tiny mop,
[02:59:05.830 --> 02:59:07.070]  just a little fuzz ball,
[02:59:07.070 --> 02:59:08.990]  maybe 10 or 20 of them just hanging out.
[02:59:08.990 --> 02:59:10.670]  That is prime time to pot those.
[02:59:10.670 --> 02:59:12.730]  And I want them about a half inch
[02:59:12.730 --> 02:59:15.390]  to an inch and a half long is perfect.
[02:59:15.390 --> 02:59:18.070]  Now let's put these rapid rooters into our beer cup
[02:59:18.070 --> 02:59:21.070]  full of light warrior soil or whatever size pot
[02:59:21.070 --> 02:59:22.750]  and whatever soil mix you choose to use.
[02:59:22.750 --> 02:59:24.350]  Just make sure it's a quality soil mix
[02:59:24.350 --> 02:59:25.990]  with plenty of aeration
[02:59:25.990 --> 02:59:28.230]  and make sure whatever size or whatever container you use
[02:59:28.230 --> 02:59:29.610]  has plenty of drainage.
[02:59:29.610 --> 02:59:31.870]  We don't want our plants to get muddy at the bottom,
[02:59:31.890 --> 02:59:34.250]  get stagnant water that will totally drown
[02:59:34.250 --> 02:59:35.930]  and destroy our roots, we'll get root rot.
[02:59:35.930 --> 02:59:38.010]  It will be a mess, it will be disgusting.
[02:59:38.010 --> 02:59:40.810]  So quality soil pots with good drainage,
[02:59:40.810 --> 02:59:42.110]  that is a requirement.
[02:59:42.110 --> 02:59:45.610]  Now, just like we did the beer cups for our small seedlings,
[02:59:45.610 --> 02:59:46.970]  let's fill them up with soil
[02:59:46.970 --> 02:59:49.170]  and leave ourselves about a quarter of an inch
[02:59:49.170 --> 02:59:50.910]  of space for water.
[02:59:50.910 --> 02:59:53.250]  Now, if I'm putting the seedlings in the rapid rooters
[02:59:53.250 --> 02:59:54.450]  into this soil,
[02:59:54.450 --> 02:59:57.470]  I most likely will not give them nutrients at this time.
[02:59:57.470 --> 03:00:00.450]  When I put the clones into the soil at this time,
[03:00:00.450 --> 03:00:04.230]  I do like to give them a small nutrient feeding.
[03:00:04.230 --> 03:00:06.190]  I use a light vegetative mix,
[03:00:06.190 --> 03:00:08.670]  about a quarter strength of whatever brand you're using.
[03:00:08.670 --> 03:00:10.990]  Use about a quarter strength of whatever they recommend.
[03:00:10.990 --> 03:00:13.630]  I also like to use a microbe product.
[03:00:13.630 --> 03:00:15.230]  Again, something like Mammoth Pea,
[03:00:15.230 --> 03:00:16.710]  something like Great White Shark,
[03:00:16.710 --> 03:00:18.250]  something like Recharge,
[03:00:18.250 --> 03:00:20.710]  something like Plus Life from VegBloom.
[03:00:20.710 --> 03:00:22.750]  Anything with beneficial fungus and bacteria
[03:00:22.750 --> 03:00:24.190]  that will encourage root growth
[03:00:24.190 --> 03:00:26.550]  will be great for your small plants.
[03:00:26.550 --> 03:00:28.150]  So we've got our light based nutrients,
[03:00:28.150 --> 03:00:29.710]  we've got our root inoculant.
[03:00:29.730 --> 03:00:31.130]  Let's talk about pH.
[03:00:31.130 --> 03:00:33.850]  I like to keep the pH for these small clones
[03:00:33.850 --> 03:00:37.090]  somewhere between 5.8 and 6.2.
[03:00:37.090 --> 03:00:38.730]  So we've got our base nutrients,
[03:00:38.730 --> 03:00:40.250]  we've got our root inoculant,
[03:00:40.250 --> 03:00:41.930]  we've got our solution pH.
[03:00:41.930 --> 03:00:45.050]  Now I water that solution through my cups of soil.
[03:00:45.050 --> 03:00:46.090]  Just pour it right on through
[03:00:46.090 --> 03:00:47.410]  until it drains out a little bit.
[03:00:47.410 --> 03:00:50.170]  You wanna fully saturate that new soil.
[03:00:50.170 --> 03:00:51.290]  Now, once it's done dripping
[03:00:51.290 --> 03:00:53.290]  and that soil is fully saturated,
[03:00:53.290 --> 03:00:54.810]  I will take two fingers
